Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Interferon Alpha Response,0.0010352777631938447,0.005176388815969223,0,0,60.04117647058823,412.6681404857271,OAS1;RSAD2
MSigDB_Hallmark_2020,KRAS Signaling Dn,0.023085741564064167,0.057714353910160415,0,0,52.57948717948718,198.14790589118215,RSAD2
MSigDB_Hallmark_2020,Unfolded Protein Response,0.05909860593404281,0.0918491793419141,0,0,19.784466019417476,55.9613106646493,TUBB2A
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,0.08699806147075279,0.0918491793419141,0,0,13.166233766233766,32.15022390685665,TUBB2A
MSigDB_Hallmark_2020,Interferon Gamma Response,0.0918491793419141,0.0918491793419141,0,0,12.428220858895706,29.67371211794438,RSAD2
