group,names,scores,logfoldchanges,pvals,pvals_adj
0,IGHV2-26,-1.4748831,12.793869,0.140243982281547,0.3137449268043557
0,CST2,-1.8460195,9.840644,0.06488936557760289,0.1569271235250372
0,RP1-60O19.1,-1.8916347,7.46061,0.058539671555524746,0.14295402089261233
0,IGHGP,-2.3413744,6.8959904,0.01921288430521323,0.05022976288944635
0,CCL26,-2.0769458,6.6833644,0.03780655444632542,0.09523061573381718
0,DGCR6,-2.1597183,6.60148,0.03079449060798489,0.07865770270238796
0,MCEMP1,-1.7572286,6.6010904,0.07887884771163038,0.18780678026578662
0,KLK11,-2.188243,6.2674327,0.028651917689002666,0.07337238844815024
0,TUBA3D,-2.0057867,6.1904006,0.044879020379398664,0.1119177565571039
0,APOC2,-1.7184271,5.798956,0.08571875351402684,0.2026448073617656
1,IGHD,-1.6232678,10.156254,0.10453218821533332,0.2653101223739424
1,KCNJ2,-1.6694475,9.102369,0.09502870708158424,0.24366335149124163
1,OTOA,-1.7732278,8.734683,0.07619096541126366,0.19971419504918392
1,ADAMTSL2,-1.9037225,7.0369105,0.05694632561425178,0.15390898814662643
1,TRBV4-2,-1.5074828,6.827951,0.13168697106126429,0.32435214547109426
1,TRBV3-1,-1.4951894,6.5737267,0.13486501127692907,0.33177124545370007
1,IL21,-1.5300939,6.542197,0.12599349296191606,0.312251531504129
1,F2RL3,-0.8510298,6.057821,0.3947527939955341,0.8279626105069026
1,IGHV3-33,-1.7562498,5.7721844,0.07904576026632824,0.2066555823956294
1,IGKV3D-20,-1.5636404,5.699567,0.11790205745638778,0.29438715969135526
2,OXTR,-2.1119177,7.671918,0.03469350520127122,0.09623718502433072
2,BCO2,-2.4294758,6.7915115,0.015120671989195143,0.04453806182384431
2,IGHV3-66,-1.4992259,6.7115197,0.13381503553118346,0.33370333050170436
2,MIR3945HG,-1.8914486,6.564666,0.05856449054333496,0.15613481080346533
2,IGHV3-48,-1.9338577,6.553889,0.053130624019227954,0.14282425811620417
2,KCNJ2,-1.9051915,6.486568,0.05675518012884817,0.15175181852633202
2,IGHV3-74,-1.7674986,6.358998,0.07714476538096167,0.19959835803612333
2,OTOA,-1.8297759,6.31528,0.06728345267763912,0.17682904777303315
2,PTX3,-2.194695,6.270329,0.02818548899122957,0.07917272188547632
2,PLA2G2A,-2.6932635,6.0794773,0.007075631109683344,0.021539211901623573
3,GRP,-1.7624836,10.250243,0.07798762466593877,0.21395781801354943
3,CD300LG,-1.6702657,10.137752,0.09486681798311332,0.25754431704564673
3,ACRC,-0.25348952,9.940274,0.7998899615213122,0.9999572632740745
3,MMP3,-2.0663507,7.745745,0.03879538665078512,0.11444066858638678
3,MSMB,-2.4049113,7.579139,0.016176391334998097,0.05142056088494923
3,RP11-589C21.5,-1.1644573,7.2960086,0.24423872492676924,0.5857043763231876
3,AC069363.1,1.5741522,7.010055,0.11545226680362596,0.3050258039725917
3,KRT6A,-1.5179756,7.006789,0.12902054614866815,0.33626974523779
3,LYPD1,-1.6700722,6.527319,0.09490508083132082,0.25754431704564673
3,FGG,-1.5242621,6.459727,0.12744326566734088,0.33275004090689525
4,SERPINB3,-1.7358367,10.419032,0.08259269792368484,0.22752809345367725
4,TRBV2,-1.3677548,9.1389,0.17138881771485137,0.43945850696115735
4,CCL13,-1.3761396,8.513343,0.16877842322439607,0.43443609581569126
4,FGG,-1.8698285,7.844259,0.06150764954406514,0.17473764075018505
4,LINC01285,-1.5339637,7.5324554,0.1250385740418456,0.3294824085424126
4,KRT6A,-1.641817,7.1594505,0.10062793778892654,0.273445483122083
4,IGHV6-1,-1.5848622,7.0774274,0.11299764335675909,0.30213273624801895
4,DSCAM-AS1,-2.2201705,7.061655,0.026407201937267092,0.08150370968292311
4,AC006369.2,-1.3125834,6.511341,0.1893233597518149,0.47566385892952306
4,SPINK2,-1.4182051,6.363527,0.15613089019977944,0.4039609060796363
5,ABCA10,-1.5880259,11.041511,0.11228048460103361,0.3051100125028087
5,C2orf82,-2.010134,9.95655,0.044417017468574786,0.13239051406430635
5,IGHV1-18,-1.6042514,9.881349,0.10865864186906503,0.2968815351613799
5,MMRN1,-1.5892726,8.890492,0.11199884632573212,0.3047587655121963
5,THBS4,-1.8420166,8.59496,0.06547273049495349,0.1876009469769441
5,HCAR2,-1.892977,7.374898,0.05836092531191658,0.16891729467993222
5,BCO2,-2.4057252,7.2665114,0.016140399742241962,0.051898391454154216
5,TNN,-1.4874241,7.1867495,0.13690283310113613,0.36313748833192605
5,PI3,-2.5898645,7.1081443,0.009601373179741721,0.032172619023136284
5,IGHV6-1,-2.3909645,6.864808,0.0168041745527281,0.05385953382284648
6,C2orf82,-2.007633,14.376128,0.04468230246068412,0.14771009077912106
6,TRAV13-2,-1.4162849,12.434774,0.1566921111564568,0.43581452994242603
6,SVEP1,-0.101446755,10.6949,0.9191958204469984,0.9997729769289083
6,ABI3BP,0.53638685,9.301616,0.591691207049347,0.9997729769289083
6,ACRC,-0.81771874,8.967542,0.41351779946942624,0.9484353198840051
6,MXRA5,2.1539593,8.317092,0.031243358791673965,0.10645096692222816
6,AKR1C1,-1.1089666,8.31598,0.2674446169341864,0.6866357302546506
6,TCL1A,-1.2115458,7.921227,0.2256862877705189,0.5962649610845943
6,MMRN1,-1.536324,7.8307786,0.12445892874178946,0.3571274856292381
6,TRAV17,-1.2399011,7.6353908,0.21501198465740134,0.5763089934732633
7,IGHV1-2,-1.9646858,15.586164,0.04945061836510866,0.1699333964436724
7,TRAV14DV4,-1.2058482,11.383433,0.22787600694599675,0.6286234674372324
7,HIST1H1B,-1.79598,9.2437,0.07249769271367229,0.2373083231216769
7,IDO1,-1.3831103,8.963521,0.16663106128749117,0.48201730647251884
7,AADACL2-AS1,-1.209861,8.404894,0.22633223549442516,0.6269591010925905
7,GSTM5,-1.1937833,8.30761,0.23256275472364907,0.6389086668232118
7,CCL18,-1.8203852,8.234463,0.06870036887146143,0.22703108462901841
7,IL2,-1.395392,7.83765,0.1628976738850051,0.4728524641074168
7,IGHV5-51,-2.0096672,7.813021,0.044466419794017005,0.15493526060633103
7,PI15,-1.9147173,7.5633974,0.05552856276329105,0.18791391798068038
8,GLYATL2,-1.9640989,9.977842,0.04951862120600649,0.1559641612787606
8,CH17-224D4.2,-2.1948094,8.850819,0.02817726387663845,0.09314797975748249
8,IGLV3-9,-1.4130175,7.742115,0.15765059253602354,0.4466022451445426
8,FOS,0.39956367,7.668291,0.6894779152722476,0.9999111902407514
8,IGHV3-74,-1.7805966,7.595984,0.07497838286122625,0.22929169070711392
8,TRAV9-2,-0.88601816,7.50683,0.37560774715742495,0.9285729225152656
8,STAC2,-1.5174615,7.3248224,0.1291502056750785,0.3743484222466044
8,CD300E,-1.5623516,7.2022734,0.11820518960193907,0.3446215440289769
8,IGHV3-11,-1.7154373,7.0957603,0.08626508411347719,0.26022649807987086
8,TRAV12-2,-0.6166835,6.975856,0.5374435281860306,0.9999111902407514
9,AADACL2-AS1,-1.3599718,10.286138,0.1738388722944103,0.4339131183477531
9,PI15,-1.980884,7.9067082,0.04760429089558193,0.13390799126745973
9,GSTM5,-1.0365905,7.1622334,0.2999267706524561,0.6910755084157975
9,STAC2,-1.4559777,7.0310006,0.14539879399290442,0.37407957824812493
9,TRBV6-5,-0.77402854,6.981202,0.43891391301501315,0.9428870311815535
9,IL2,-1.3122998,6.9753113,0.18941898608893692,0.46780731545186605
9,DNASE1L3,-1.3594654,6.768891,0.173999160457449,0.4339131183477531
9,TDO2,-1.2564824,6.7671785,0.2089411177178977,0.5089917605795315
9,TRAV14DV4,-0.9429725,6.7029214,0.3456949854731539,0.7794700912585206
9,GLYATL2,-1.6347028,6.679618,0.10211136184165466,0.2722969649110791
10,CCL23,-1.405107,10.638313,0.15998943903733254,0.550738172245551
10,AADACL2-AS1,-1.3203351,9.968646,0.18672315903206926,0.6224105301068976
10,IGLV2-14,2.0446198,9.673156,0.0408923614927401,0.17109774683154855
10,TRBV19,-0.18833481,9.31732,0.8506142061359914,0.9997906652636253
10,RP6-91H8.3,0.59291404,9.192395,0.5532386967525427,0.9997906652636253
10,GSTM5,-1.2989678,8.608911,0.19395497113658755,0.6380097734756169
10,IGHA1,5.506134,8.032306,3.667995567930673e-08,3.578532261395779e-07
10,TNFRSF13B,-0.51553166,7.833108,0.6061815483803308,0.9997906652636253
10,IGLV3-19,1.3064355,7.263112,0.19140450485019478,0.6329125348258909
10,TNS4,1.3639991,7.0901065,0.17256785284028509,0.585968940034924
11,IGKV1-17,-0.7923133,9.64723,0.42817803065897664,0.9999205944948707
11,IGLV3-9,-1.4221213,8.547198,0.15499102772946238,0.4983634332137054
11,IGKV1-6,-1.3390135,8.387029,0.18056629298849036,0.5581647387588574
11,AKR1C2,-1.4641132,7.941365,0.14316299545815378,0.47170673956558085
11,KIR2DL4,-1.0063655,7.843643,0.3142397593762849,0.8668683017276825
11,CH17-224D4.2,-2.1937907,7.425289,0.028250459403487374,0.11188300753856385
11,DNAAF1,-1.7677832,7.3930063,0.07709716027120357,0.27832909845199844
11,IGKV1-27,-1.4192203,7.2678037,0.15583479520101903,0.5002722157336085
11,TRBV6-5,-0.9217468,6.848958,0.3566606813254457,0.9510951502011885
11,TRGV3,-0.64727443,6.7962313,0.517454352816016,0.9999205944948707
12,TRAV12-3,-1.0751557,9.337363,0.2823049972616528,0.7809266867542264
12,IL1R2,-0.09135374,8.608034,0.9272115222939679,0.999734041132221
12,ADH1B,-1.2514125,8.151949,0.2107839999401213,0.6208659792050701
12,IGKV3D-11,-1.3840811,8.104462,0.16633361871753327,0.5133556525916904
12,IGKV1-6,-1.3517823,7.9386206,0.17644497404192538,0.5380785183251745
12,KIR2DL4,-1.0762041,7.9124684,0.28183602982074096,0.780709223880169
12,IGLV3-9,-1.3395576,7.533563,0.18038920520731494,0.5466339551736816
12,DLK1,-0.5076636,7.493104,0.6116892633441047,0.999734041132221
12,TRBV6-5,-0.9896355,7.4111567,0.3223523096585784,0.8677047366314359
12,TYMS,5.7010794,7.1732764,1.1905105560322745e-08,1.0175303897711748e-07
13,CCL23,-1.6124007,13.226432,0.10687477040242936,0.326335176801311
13,GAL,-1.2747304,11.073468,0.20240467357598813,0.5685524538651352
13,OR51E1,-1.5180228,10.859443,0.1290086480635668,0.383383798108668
13,TDO2,-1.7250618,10.592811,0.08451634392947731,0.26247311779340776
13,MTRNR2L1,-1.7403588,9.422974,0.08179603619167414,0.2544200192587065
13,DNAAF1,-2.0469427,8.614075,0.04066371954811857,0.1337622353556532
13,PIGR,-1.1243932,8.1845875,0.26084623148042585,0.7002583395447673
13,TRAV9-2,-0.9755448,7.8765407,0.3292900871212677,0.8421741358600198
13,TWIST1,-1.7806616,7.763118,0.07496776013664186,0.23464087679700113
13,ADH1B,-1.2767854,7.4207764,0.20167801691789078,0.5681070899095515
14,KLRC3,-0.790978,10.25054,0.4289568131404291,0.9997455637912814
14,SERHL2,-0.21183188,10.235221,0.8322381996415095,0.9997455637912814
14,CD19,-0.88109344,10.23381,0.37826723610843516,0.9997455637912814
14,LINC00926,-0.6956362,9.849891,0.4866566976778125,0.9997455637912814
14,CRISP3,-0.92314017,9.050437,0.3559341623426432,0.9997455637912814
14,IGLV7-46,-1.2707351,8.932238,0.20382290124925306,0.7794374808766847
14,FCRL6,-0.7606461,8.867827,0.4468684742954946,0.9997455637912814
14,CASQ2,-0.68699646,8.779262,0.49208496960763426,0.9997455637912814
14,IL1R2,-0.9499514,8.419541,0.34213695511163345,0.9997455637912814
14,CYTL1,-1.0051689,8.3442745,0.31481552649852285,0.9997455637912814
15,CYP4Z1,-0.93251854,13.642282,0.3510685976662309,0.9991741736912452
15,HLA-DQB2,-1.214308,12.583845,0.22463011630861862,0.8350561944558312
15,CTH,-0.7999618,12.081049,0.42373292997175505,0.9991741736912452
15,KIAA0125,-0.82729745,11.036451,0.4080684849647176,0.9991741736912452
15,JSRP1,-0.72965366,11.026603,0.4656019163718945,0.9991741736912452
15,KRT81,-0.993106,10.766284,0.3206582895867862,0.9991741736912452
15,LYVE1,-0.9352331,9.96959,0.34966816207260565,0.9991741736912452
15,SCGB1B2P,-1.4645776,9.965576,0.14303620231358366,0.6048042381124045
15,NCOA5,-1.4187222,9.621306,0.1559800532057513,0.6432167142505208
15,CASQ2,-0.81839824,9.163462,0.4131298409813363,0.9991741736912452
16,ENPEP,-0.85908926,16.957626,0.39029126397893554,0.9994997230980208
16,DAB2,1.9933398,14.593783,0.046224251994141895,0.4056825460209735
16,IGHA1,-0.40547517,14.059233,0.6851282703669206,0.9994997230980208
16,C6orf15,-0.23867568,12.672761,0.8113570745217766,0.9994997230980208
16,CRABP1,-1.0726169,12.281082,0.2834430193798648,0.9994997230980208
16,IGLL5,-0.4619067,10.956168,0.6441482231789675,0.9994997230980208
16,PHGR1,-0.6678062,10.92501,0.5042572979984925,0.9994997230980208
16,BTNL9,-0.7393034,10.756541,0.45972278124242394,0.9994997230980208
16,ABI3BP,-0.691292,10.656581,0.48938207889032426,0.9994997230980208
16,AC069363.1,-0.5820845,10.600904,0.560509795851388,0.9994997230980208
17,ABCA6,-0.68117595,18.018612,0.495760182509165,0.9993137630263231
17,KDR,-0.68862987,13.202616,0.4910562216546369,0.9993137630263231
17,ADM,0.99243456,13.141807,0.3209855880637903,0.9993137630263231
17,C6orf15,-0.5510186,13.12422,0.5816209456048326,0.9993137630263231
17,AC016831.7,-0.6916935,13.014217,0.4891298385722105,0.9993137630263231
17,CDC20,-0.15213338,12.922916,0.8790817405214184,0.9993137630263231
17,GABRP,-0.64003587,12.556753,0.5221492754732622,0.9993137630263231
17,LINC01480,-0.65652055,10.920605,0.5114892412955858,0.9993137630263231
17,CLEC3B,-0.66254103,10.754583,0.5076245310672669,0.9993137630263231
17,FXYD7,-0.47246546,10.7291,0.6365945948051626,0.9993137630263231
18,FAM65B,-1.3139383,14.727554,0.18886699712302235,0.9994428935894288
18,WFDC1,-0.46315885,14.458642,0.6432505214911821,0.9994428935894288
18,METRNL,-1.2073119,14.327451,0.22731207683783006,0.9994428935894288
18,NMB,0.75919306,13.518535,0.44773706374650546,0.9994428935894288
18,TBX2,-0.5948914,13.27743,0.5519160352955947,0.9994428935894288
18,IRF8,0.4610998,12.869066,0.6447269998705736,0.9994428935894288
18,HSPA1A,0.38363013,12.711222,0.7012526053630925,0.9994428935894288
18,OGN,-0.48224378,12.654959,0.6296327866017413,0.9994428935894288
