group,names,scores,logfoldchanges,pvals,pvals_adj
5,ACSM5,-0.35766104,1.5904405,0.7205969951293496,0.9997653320176266
5,HDAC11,-0.35789043,1.7681249,0.7204253162748657,0.9997653320176266
5,CRY2,-0.35908782,,0.7195293958728061,0.9997653320176266
5,CYSLTR2,-0.36019763,1.6005027,0.7186993397734711,0.9997653320176266
5,ALOX15B,-0.36273423,1.6143155,0.7168034174716151,0.9997653320176266
5,AZIN2,-0.362779,1.7656463,0.7167699965588703,0.9997653320176266
5,LGR6,-0.36527085,1.6121016,0.7149092388289024,0.9997653320176266
5,IGIP,-0.36603802,2.1099946,0.7143367103082,0.9997653320176266
5,STEAP4,-0.36780745,1.6335226,0.7130168144182726,0.9997653320176266
5,CYB5D2,-0.36844137,6.3714776,0.7125441610520363,0.9997653320176266
5,RBM19,-0.37061912,4.1223373,0.7109212329086166,0.9997653320176266
5,S100P,-0.37099892,1.6348131,0.710638347426182,0.9997653320176266
5,C12ORF73,-0.37152335,2.4228423,0.7102477615739886,0.9997653320176266
5,NFE2,-0.37288067,1.657302,0.7092372704230645,0.9997653320176266
5,WDR75,-0.37368685,7.1080008,0.708637311792625,0.9997653320176266
5,TMEM187,-0.3745749,2.3993096,0.7079766456522583,0.9997653320176266
5,RAB39B,-0.37488708,,0.7077444379226641,0.9997653320176266
5,THY1,-0.37541726,1.6595862,0.7073501718218929,0.9997653320176266
5,CHN1,-0.37550005,1.8551699,0.707288596946118,0.9997653320176266
5,NME7,-0.37631196,1.9105449,0.7066849815291085,0.9997653320176266
5,PLA2G4A,-0.37795386,1.6833841,0.7054648694192733,0.9997653320176266
5,SIRT3,-0.3815527,2.570377,0.7027931768347369,0.9997653320176266
5,SNHG15,-0.38227513,,0.7022573006947974,0.9997653320176266
5,TRMT61B,-0.3827482,3.9677284,0.701906484352143,0.9997653320176266
5,RAB33A,-0.38276723,2.5827386,0.7018923683232026,0.9997653320176266
5,RRP8,-0.38435772,,0.7007133378257209,0.9997653320176266
5,EMC9,-0.38603482,2.255591,0.6994708797244286,0.9997653320176266
5,ZBED6CL,-0.3872522,3.7292178,0.6985695081649401,0.9997653320176266
5,D2HGDH,-0.38891885,,0.6973361851297103,0.9997653320176266
5,RP11-356J5.12,-0.39006102,2.14892,0.6964914222285274,0.9997653320176266
5,PLPP6,-0.39127842,3.0338793,0.6955914600414996,0.9997653320176266
5,PAPLN,-0.39128983,1.7840449,0.6955830183269629,0.9997653320176266
5,PPP1R15A,-0.39138976,,0.695509154934207,0.9997653320176266
5,ALMS1,-0.39353612,5.7902246,0.6939235489788012,0.9997653320176266
5,ZNF398,-0.39383405,,0.6937035683202994,0.9997653320176266
5,SIGLEC5,-0.3976147,1.8552628,0.690914240140786,0.9997653320176266
5,SPSB2,-0.39809534,5.2394085,0.6905599045262258,0.9997653320176266
5,VWF,-0.3988987,1.7594473,0.6899678593470042,0.9997653320176266
5,IGF2,-0.39893675,2.060245,0.68993980503931,0.9997653320176266
5,CCDC71,-0.40121353,3.3910136,0.6882629332795909,0.9997653320176266
5,MUTYH,-0.40126967,5.7435875,0.6882215916303358,0.9997653320176266
5,IGFBP2,-0.40143815,1.7714827,0.6880975722725706,0.9997653320176266
5,SLF1,-0.4026736,,0.6871883534511827,0.9997653320176266
5,IPO11,-0.40325516,2.6893768,0.6867605186209338,0.9997653320176266
5,MCAM,-0.406518,1.8324348,0.6843620259978065,0.9997653320176266
5,PLVAP,-0.4071624,1.9094675,0.6838887199593371,0.9997653320176266
5,CAMK2N1,-0.40721473,2.2386465,0.68385027366437,0.9997653320176266
5,TMEM201,-0.408494,2.2385974,0.6829110409474658,0.9997653320176266
5,FAM206A,-0.40856442,2.2821143,0.6828593414817306,0.9997653320176266
5,WNT10B,-0.4109297,1.7883188,0.6811240827119439,0.9997653320176266
5,KIAA1211L,-0.4109297,1.8010167,0.6811240827119439,0.9997653320176266
5,IGSF21,-0.4109297,1.8037795,0.6811240827119439,0.9997653320176266
5,ABAT,-0.4129152,3.1562757,0.6796687441253029,0.9997653320176266
5,SLAIN1,-0.4169195,,0.6767372815903689,0.9997653320176266
5,PLCH2,-0.4189088,,0.6752827728367803,0.9997653320176266
5,LAMP3,-0.4198359,1.9376854,0.6746053435997514,0.9997653320176266
5,TMEM9,-0.42214978,,0.6729157036778999,0.9997653320176266
5,RP11-1398P2.1,-0.42261997,3.3750892,0.6725725558178809,0.9997653320176266
5,CRNKL1,-0.42315203,,0.6721843391562623,0.9997653320176266
5,FOXRED2,-0.42398012,2.175348,0.6715803117999546,0.9997653320176266
5,TKTL1,-0.42427614,1.9168873,0.6713644408044159,0.9997653320176266
5,NCOA7,-0.42465115,,0.6710909968657905,0.9997653320176266
5,GPR153,-0.42484817,1.8558679,0.670947352140762,0.9997653320176266
5,ZFPM1,-0.4263054,,0.6698853099499682,0.9997653320176266
5,ZNF446,-0.42862025,3.0318387,0.6681996081821846,0.9997653320176266
5,GPATCH1,-0.43142906,3.0766113,0.66615641547729,0.9997653320176266
5,P3H4,-0.43253222,1.9998896,0.6653546312149721,0.9997653320176266
5,MRPS31,-0.43435878,,0.664027928087543,0.9997653320176266
5,OPRM1,-0.43442065,1.9481885,0.6639830086561733,0.9997653320176266
5,FAM104B,-0.4346643,,0.6638061069454725,0.9997653320176266
5,LGALS9C,-0.4349965,1.9007796,0.6635649703425324,0.9997653320176266
5,AQP1,-0.4363138,2.1395462,0.6626090584162871,0.9997653320176266
5,FUK,-0.43753406,5.526704,0.6617240866546037,0.9997653320176266
5,GMPPB,-0.43775392,0.9116762,0.6615646762574655,0.9997653320176266
5,LINC01003,-0.43786147,,0.6614867018675106,0.9997653320176266
5,CRELD1,-0.4378786,,0.6614742815072612,0.9997653320176266
5,TREML1,-0.43883234,1.9521791,0.6607830285006886,0.9997653320176266
5,CLDN1,-0.43883234,1.9227713,0.6607830285006886,0.9997653320176266
5,TBC1D31,-0.4418239,4.1892214,0.6586166357851042,0.9997653320176266
5,SNTA1,-0.44231123,2.936661,0.6582639973890112,0.9997653320176266
5,NT5C3B,-0.4452343,,0.6561504532295183,0.9997653320176266
5,FUT7,-0.44652304,,0.6552194665988413,0.9997653320176266
5,PROK2,-0.44709128,2.0208447,0.6548091499435602,0.9997653320176266
5,LRG1,-0.4477271,2.0789797,0.6543501587251448,0.9997653320176266
5,CDADC1,-0.44833532,3.5465908,0.6539112160292999,0.9997653320176266
5,STK16,-0.4499477,,0.6527481508992032,0.9997653320176266
5,STAU2,-0.4514668,,0.6516531421873284,0.9997653320176266
5,POLE,-0.451957,,0.6512999630204126,0.9997653320176266
5,HOXB4,-0.4552903,2.4253669,0.6489004229613327,0.9997653320176266
5,WHRN,-0.45600414,2.952664,0.6483870018371962,0.9997653320176266
5,APOO,-0.45716918,2.256832,0.6475494575488466,0.9997653320176266
5,TP53TG1,-0.45737952,,0.6473982817789639,0.9997653320176266
5,CTSG,-0.45818952,2.113448,0.6468162883337565,0.9997653320176266
5,KIR2DL4,-0.45979238,2.1174502,0.6456652483178769,0.9997653320176266
5,PDGFD,-0.45983428,2.5148294,0.6456351849956592,0.9997653320176266
5,ZFYVE1,-0.45991042,2.7098835,0.645580525893102,0.9997653320176266
5,BCL2A1,-0.460531,,0.6451351256005191,0.9997653320176266
5,POLL,-0.4626155,,0.6436400049844115,0.9997653320176266
5,SHMT1,-0.46295908,10.722189,0.6433936872446724,0.9997653320176266
5,TTC31,-0.4631685,,0.6432435959234291,0.9997653320176266
5,PIGO,-0.46399277,3.9796417,0.6426529233777405,0.9997653320176266
