group,names,scores,logfoldchanges,pvals,pvals_adj
0,IGLV7-43,-0.54287034,1.2831419,0.5872190801740009,0.9998016979469584
0,PRR27,-0.5550205,1.2788987,0.5788806408895655,0.9998016979469584
0,PRND,-0.521229,1.2542672,0.6022072182432339,0.9998016979469584
0,IGLV10-54,-0.5586352,1.2535087,0.5764107264229676,0.9998016979469584
0,TRGV8,-0.46660247,1.2450874,0.6407843241443478,0.9998016979469584
0,CPB1,-0.53419423,1.2450773,0.5932071468652692,0.9998016979469584
0,RP11-79O8.1,-0.60208005,1.2449121,0.5471208712667943,0.9998016979469584
0,CD1A,-0.51333165,1.2409476,0.6077193536948553,0.9998016979469584
0,IGKV2D-29,-0.51323646,1.2362347,0.6077859085071649,0.9998016979469584
0,ALB,-0.51037014,1.2223725,0.6097921909142258,0.9998016979469584
0,IGHV3OR15-7,-0.49136698,1.2163253,0.6231669206829138,0.9998016979469584
0,TNNC1,-0.52432925,1.2113956,0.6000495509742005,0.9998016979469584
0,LY6H,-0.50344825,1.2029557,0.6146491381241852,0.9998016979469584
0,CCDC13,-0.48148206,1.1878808,0.6301739296608557,0.9998016979469584
0,AOC1,-0.48642334,1.1843092,0.6266670363530574,0.9998016979469584
0,PRR7-AS1,-0.4720706,1.1831318,0.6368763858198387,0.9998016979469584
0,SPINK1,-0.44793123,1.1775484,0.6542028385791318,0.9998016979469584
0,SERPINB2,-0.47236383,1.1616194,0.6366671183041613,0.9998016979469584
0,CCK,-0.4726104,1.1418946,0.6364911406866118,0.9998016979469584
0,IGKV6-21,-0.4622499,1.1414992,0.6439021128781843,0.9998016979469584
0,SMIM10L2A,-0.4595288,1.1380999,0.6458544778723503,0.9998016979469584
0,CYP26A1,-0.45607543,1.1364832,0.6483357445941222,0.9998016979469584
0,CTD-2171N6.1,-0.46693435,1.1350007,0.6405468420322291,0.9998016979469584
0,CST5,-0.45607543,1.1320132,0.6483357445941222,0.9998016979469584
0,RP11-498C9.3,-0.46838263,1.1311696,0.6395109873780529,0.9998016979469584
0,RP11-346C20.3,-0.45632145,1.1308392,0.648158848125303,0.9998016979469584
0,CFHR1,-0.42621335,1.1079129,0.6699523983630344,0.9998016979469584
0,RP11-483L5.1,-0.439787,1.1051191,0.6600913749453818,0.9998016979469584
0,TNFSF18,-0.44521648,1.1046125,0.6561633169538037,0.9998016979469584
0,TNFSF11,-0.48908123,1.0955799,0.6247841933573874,0.9998016979469584
0,IGKV1D-33,-0.43286905,1.0913253,0.6651099114204018,0.9998016979469584
0,IGHV4-55,-0.43829852,1.0823153,0.6611699046910045,0.9998016979469584
0,SLC30A3,-0.44765735,1.0796802,0.6544005105244036,0.9998016979469584
0,IGHV3-16,-0.42399412,1.0687788,0.671570096519524,0.9998016979469584
0,RP11-873E20.1,-0.41633537,1.0552937,0.6771646010909248,0.9998016979469584
0,RP1-28O10.1,-0.46779388,1.0536139,0.6399319953635287,0.9998016979469584
0,KLK3,-0.42078388,1.0518214,0.6739129111077045,0.9998016979469584
0,RP11-809N8.4,-0.43296903,1.0505861,0.6650372645124331,0.9998016979469584
