group,names,scores,logfoldchanges,pvals,pvals_adj
24,RPS17,22.493557,3.7136788,4.799487136381591e-112,6.5616188385040915e-108
24,RPL13A,21.992683,3.2000718,3.383720827306178e-107,3.084035952701094e-103
24,RPS27A,21.011213,1.9775107,5.179510784244221e-98,3.540584084339743e-94
24,RPL7,20.913158,2.6043177,4.064214661057209e-97,2.2225564295457454e-93
24,RPS11,20.73398,2.185753,1.7103864770712345e-95,7.79451624042646e-92
24,CALML5,20.226896,5.297749,5.676578152101152e-91,1.9401834551612724e-87
24,RPS2,20.002491,2.241192,5.2389151768032446e-89,1.591640640881457e-85
24,RPS18,19.975275,1.396578,9.03834066927929e-89,2.4713534892010365e-85
24,RPS6,19.879776,1.5612943,6.090613513469063e-88,1.5139604118071328e-84
25,KRT18,14.994812,3.3266542,7.938669367705941e-51,7.235567884039451e-47
25,SPINT2,14.690539,2.9026315,7.412119813316927e-49,4.293138974852e-45
25,NUPR1,14.6866455,2.9926605,7.850526597030318e-49,4.293138974852e-45
25,DSTN,14.349091,2.2547715,1.0794319255162494e-46,4.919151189898467e-43
25,KRT8,14.098153,3.0079837,3.8984032043417596e-45,1.332425485203959e-41
25,SCGB1B2P,13.993326,7.469007,1.712143104005084e-44,5.201680988090113e-41
25,FXYD3,13.889023,2.915689,7.383603269298651e-44,1.8353624017493912e-40
25,KRT7,13.803811,3.3522687,2.4172633190696456e-43,5.50793591111011e-40
25,MUCL1,13.693581,4.5734396,1.1090612417097054e-42,2.3326970409283443e-39
25,DBI,13.279368,3.0025213,3.049561387105023e-40,5.956011214829474e-37
26,AZGP1,40.49878,7.0201807,0.0,0.0
26,FXYD3,38.905663,4.777165,0.0,0.0
26,AGR2,38.903076,6.3976293,0.0,0.0
26,AGR3,38.669838,6.044375,0.0,0.0
26,SLPI,38.515965,6.464942,0.0,0.0
26,SCUBE2,37.71846,6.0073314,0.0,0.0
26,CLDN4,37.527287,5.1676645,3.3067332082621203e-308,1.2916572301930164e-304
26,PHGR1,37.492996,7.418469,1.1978532016460949e-307,4.094112511576146e-304
26,ANKRD30A,37.415066,5.5065536,2.222944469341132e-306,6.753552291688285e-303
26,PIP,37.360588,6.415765,1.7065975190630467e-305,4.666349596374088e-302
27,MGP,20.379595,6.29789,2.5375140834873903e-92,6.938324758479571e-88
27,AZGP1,20.150671,5.5129514,2.6549344721585908e-90,3.629693663611617e-86
27,AREG,19.980272,5.9113975,8.177796515131811e-89,7.453516337108304e-85
27,TFF3,19.945696,6.328642,1.63358254851891e-88,1.1166761906038138e-84
27,XBP1,19.866392,4.4548335,7.951757951396166e-88,4.348498353300507e-84
27,KRT18,19.54381,4.5855074,4.6572219929750305e-85,2.1223736825652707e-81
27,MLPH,18.816643,4.0624027,5.517084291877653e-79,2.155051939897295e-75
27,KRT8,18.77328,4.226145,1.2493092900558138e-78,4.2699829897495144e-75
27,CLDN4,18.644098,4.674366,1.410097764758862e-77,4.2840336868668405e-74
27,MAGED2,18.347836,3.6460042,3.4353141901745167e-75,9.393179590194182e-72
