source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,pDC,BST2,LILRA4,1.6754596,0.0,2.625312,4.924270590136022,1.941473444801348,0.15104295,0.9508476,0.005725531378455661,0.08557277609830236
Macrophages,Plasma cells,FN1,CD79A,1.6648101,0.0,2.0585,1.6563872281591132,2.953252199293682,0.36851206,0.9448421,0.00012702549947262782,0.08792749880652194
Macrophages,pDC,HLA-DQA1,CD4,1.6613543,0.0,2.221644,1.069961006825109,1.8621348015825983,0.10322401,0.9467962,0.024122617906550643,0.09031156741139815
Plasma cells,pDC,BST2,LILRA4,1.644429,0.0,2.4948654,4.8922397209860895,1.9846842723610523,0.14353794,0.9496429,0.005194265011098055,0.09547471478368402
Macrophages,Macrophages,HLA-DQB1,CD4,1.6398908,0.0,2.0617185,1.0253526907235642,1.7668541343243946,0.09473665,0.9448828,0.03164734384174533,0.09794984585999639
Macrophages,Plasma cells,C1QB,C1QBP,1.6725277,0.0,1.4914929,0.9095463881361014,2.7631919285782107,0.13397749,0.9358192,0.014295258286540321,0.09794984585999639
Macrophages,Macrophages,TIMP1,CD63,1.6397498,0.0,2.4866817,0.9567238304719079,2.0031560711734318,0.12015263,0.9495643,0.0275921438070039,0.09826126649633152
Macrophages,Macrophages,C1QA,CD93,1.6383959,0.0,1.4964261,1.3329554160440236,3.1656175694620954,0.8132912,0.9359183,4.310511583717285e-05,0.09888547560707034
Macrophages,B cells,CXCL8,CD79A,1.6296415,0.0,2.2332299,1.5883167385191308,2.999510423574611,0.3752726,0.946927,0.0001077728819717162,0.10076892715813765
Macrophages,Macrophages,HLA-DQA1,CD4,1.6214379,0.0,2.0304325,1.0066141393430228,1.907348762253842,0.094339766,0.9444833,0.03436972185819923,0.1014003469071143
Macrophages,Macrophages,APOE,TREM2,1.6123652,0.0,1.9350704,1.270351312205042,3.5415872453759616,0.6531801,0.9432085,9.329356345713437e-05,0.10490526660852768
Macrophages,Macrophages,C1QB,C1QBP,1.6626532,0.0,1.4358941,0.895136275133537,2.636435651399042,0.12898318,0.93466884,0.018230350703528717,0.10554834727855306
Macrophages,Macrophages,CD14,ITGB2,1.6056695,0.0,2.5740314,1.162144237431501,2.0690126066067287,0.27498356,0.9503846,0.0005759338410700467,0.10716387366228733
Macrophages,CD8 T cells,HLA-DQB1,LAG3,1.5874016,0.0,1.8064054,0.954281296545219,1.9826855683518174,0.13212202,0.9413374,0.015779195960365092,0.11473845661073592
Macrophages,Macrophages,APOE,ABCA1,1.5800058,0.0,1.7779568,1.269304810096846,3.363475207574652,0.55044943,0.9408975,9.607910743943974e-05,0.11675291611587413
Macrophages,T cells,GRN,TNFRSF1B,1.5751078,0.0,2.1543705,1.0039019588558673,1.9467308258225358,0.09356595,0.9460164,0.035613674490498945,0.11980429346174414
Macrophages,CD8 T cells,HLA-DQA1,LAG3,1.5689487,0.0,1.7789937,0.9355427451646776,2.1231801962812646,0.13156852,0.94091374,0.016185574595878435,0.12323631468003478
Macrophages,B cells,C1QB,C1QBP,1.635671,0.0,1.2839701,0.8557586791998225,2.715709755544759,0.11533619,0.93117034,0.03415981879281393,0.12706189543852464
B cells,CD8 T cells,HLA-DQB1,LAG3,1.5546867,0.0,1.7578074,0.9283480909025446,1.4818363374184573,0.12856753,0.94057983,0.018497068695790764,0.1284660394225506
Macrophages,B cells,FN1,CD79A,1.5500025,0.0,1.8701324,1.5302988099939772,2.682706569889225,0.33479056,0.9422873,0.00021689366714624714,0.13058522359375624
B cells,CD8 T cells,HLA-DRB5,LAG3,1.539731,0.0,1.7355908,0.7795396410243891,1.1930789692929777,0.11161994,0.9402234,0.042101808120492336,0.1363123021162884
CD8 T cells,Macrophages,CCL5,CCR1,1.9580904,0.0,1.211558,0.9718808462266122,1.6486617477094585,0.19618602,0.92928666,0.0021516082871190115,0.14067959942459377
Macrophages,Macrophages,S100A9,ITGB2,1.5225275,0.0,2.2963302,1.0149069370735948,2.3774002189120282,0.24581893,0.94762284,0.000898249928914892,0.14436586040550894
T cells,pDC,BST2,LILRA4,1.5182458,0.0,1.964416,4.761990004116898,1.8344435728543256,0.1130194,0.9436103,0.010065310592526338,0.14585224928568125
pDC,pDC,GZMB,IGF2R,1.8456584,0.0,1.1858848,1.806506310565902,1.8587808102746801,0.19042571,0.9285797,0.0024978001580608115,0.14585224928568125
Macrophages,Macrophages,APOE,LRP1,1.5033221,0.0,1.4056383,1.2615051572764786,3.203887915165057,0.64609396,0.93401563,0.00010476565824212336,0.15186535084052472
B cells,CD8 T cells,HLA-DQA1,LAG3,1.5024803,0.0,1.6802549,0.8844649019629217,1.3377032362609926,0.12426613,0.9393063,0.022498685009540356,0.15262457601700635
Macrophages,Macrophages,S100A8,CD68,1.496644,0.0,1.571418,1.2542189863148057,3.1803561451714177,0.44110543,0.9373691,0.0001077728819717162,0.1541480244092573
NK cells,pDC,BST2,LILRA4,1.495708,0.0,1.8696712,4.7387258623370725,1.8164949677674274,0.10756842,0.94228065,0.010761031006646509,0.15491227602248558
CD8 T cells,pDC,BST2,LILRA4,1.4928777,0.0,1.8577735,4.735804259121131,1.827184138051405,0.10688391,0.9421068,0.010410350054897145,0.15567816792202802
Macrophages,NK cells,S100A8,CD69,1.4767389,0.0,1.5443864,0.6765453849407408,1.839008783947075,0.16781144,0.9368578,0.024799833592792055,0.16186542881049526
pDC,CD8 T cells,COL24A1,ITGA1_ITGB1,0.16581324,0.0,0.026743026,1.3977602654230565,0.4524427247292964,0.38405263,0.661299,0.007215232359299699,0.16601290643543407
CD8 T cells,Macrophages,CCL5,CCRL2,1.9437443,0.0,1.1089107,0.9564401250288443,1.6353738525409902,0.2285952,0.92632204,0.0014026528152411284,0.16697072368544796
Macrophages,CD8 T cells,S100A8,CD69,1.4537914,0.0,1.5132232,0.6608094980476449,1.8459826865546753,0.16442528,0.9362522,0.02912044660499979,0.17014704438992195
Macrophages,pDC,HLA-DMA,CD4,1.4371486,0.0,1.8057153,1.1171300939148499,1.5390207404677936,0.11292482,0.9413268,0.03375557874589996,0.17942478053613564
pDC,CD8 T cells,HLA-DQA1,LAG3,1.4365858,0.0,1.5823689,0.8338307599309214,1.105054944161053,0.1170268,0.93757266,0.0319551552299271,0.180241687829774
Macrophages,Macrophages,RNASE2,TLR2,0.19105211,0.0,0.027515491,0.7029691077654026,0.45829662830723805,0.9439023,0.6644807,0.005725531378455661,0.18767387409256742
pDC,Macrophages,SERPINF1,PLXDC2,1.4121549,0.0,1.6356355,2.9110937484354915,2.24174746817443,0.71927375,0.93853456,1.2093267726135579e-05,0.1893343795307974
B cells,pDC,BST2,LILRA4,1.4039966,0.0,1.4841347,4.64405870276305,1.644462214260956,0.085387215,0.9356705,0.021091512458848733,0.1914280024459043
B cells,Plasma cells,HMGB1,SDC1,1.398792,0.0,1.7944353,1.4041758858742543,1.2589002430420155,0.13097078,0.9411535,0.016682082845389558,0.19395349449528831
Macrophages,Macrophages,HLA-DMA,CD4,1.397232,0.0,1.6503018,1.0537832264327638,1.5842347011390374,0.10320565,0.9387916,0.02846478254877248,0.19437581573767354
Macrophages,Macrophages,GRN,TNFRSF1A,1.3946943,0.0,1.3798223,1.1680234227511779,1.8989883011906983,0.17170882,0.9334421,0.004042461036957302,0.19479853478789447
NK cells,Macrophages,CCL5,CCR1,1.6639597,0.0,1.0123384,0.8001564572568246,0.9535081881120622,0.16392665,0.92315173,0.02512485090096498,0.2050623813648323
Macrophages,T cells,MRC1,PTPRC,1.3598887,0.0,1.3844788,0.7659346535542524,1.132340457178866,0.18117453,0.93354666,0.010579139732351646,0.21203076290400918
Plasma cells,Plasma cells,HMGB1,SDC1,1.3549318,0.0,1.7070593,1.3616098432662285,1.207488601419306,0.124593444,0.9397559,0.02179649532423393,0.21466966510663926
Naive/memory T cells,Macrophages,ANXA1,FPR1,1.34602,0.0,0.9980642,0.8083688335426138,1.2945413658510454,0.28726977,0.92264646,0.007211104656228956,0.21865418200506637
CD8 T cells,Plasma cells,HMGB1,SDC1,1.3451357,0.0,1.6875441,1.3521003873804593,1.197574748871916,0.1231691,0.9394296,0.0243706974291551,0.2204351251302904
CD8 T cells,Macrophages,CCL4,CCR1,1.6126279,0.0,0.9775704,0.8148422525816387,1.6419148826199277,0.17428371,0.9219029,0.006598718369659141,0.2222222346398567
Macrophages,Macrophages,C1QB,CD33,1.5793111,0.0,0.9666333,1.304583139719937,2.9689992369273326,0.8097684,0.9214969,6.181634903007267e-05,0.22671688081350433
pDC,Plasma cells,HMGB1,SDC1,1.3231113,0.0,1.6436684,1.3307262798353647,1.0234121236452536,0.11996673,0.93867576,0.027823834937493526,0.2330736455385658
Macrophages,CD8 T cells,MRC1,PTPRC,1.3218516,0.0,1.332892,0.7310477886602011,1.1075634685528448,0.17442381,0.9323591,0.01561851105140767,0.23490354962358942
NK cells,Plasma cells,HMGB1,SDC1,1.3214204,0.0,1.6402997,1.3290856566429452,1.1625076622351334,0.11972086,0.9386167,0.027940146830395852,0.23536198267925285
Naive/memory T cells,pDC,BST2,LILRA4,1.3149419,0.0,1.109766,4.552134245606806,1.4222609650785403,0.06384854,0.9263483,0.025716498525874366,0.2399669866375482
Macrophages,Macrophages,FN1,PLAUR,1.3089222,0.0,1.4745862,1.2339158455671244,2.792741566103227,0.5237033,0.935476,0.0001447099272975319,0.24321294690485157
Macrophages,Macrophages,C1QA,CD33,1.5358325,0.0,0.9367762,1.3094297279394045,2.8605797088383724,0.81655955,0.92035455,5.9740946107857254e-05,0.24321294690485157
T cells,Plasma cells,HMGB1,SDC1,1.303162,0.0,1.6039264,1.3113642555933385,1.1098507711321601,0.11706608,0.9379675,0.03182838836141522,0.24600978487161207
NK cells,Macrophages,CCL5,CCRL2,1.6496136,0.0,0.9265696,0.7847157360590568,0.940220292943594,0.19100669,0.91995203,0.0274767638778512,0.25117230724575057
Macrophages,NK cells,CD14,ITGB2,1.2921219,0.0,1.6074889,0.8507224421258375,1.7281716656378743,0.17172793,0.938032,0.0042449575904860105,0.2540071600860536
Macrophages,pDC,S100A9,CD68,1.289987,0.0,1.6568363,0.944285018914333,1.9670932863322417,0.2554687,0.938905,0.0017033596172929225,0.254955102090635
T cells,CD8 T cells,HLA-F,CD8A,1.2651675,0.0,1.330788,0.7201137969144112,1.5765654512038687,0.109029576,0.93230927,0.0464765083551229,0.2678961884162485
Macrophages,Plasma cells,HMGB1,SDC1,1.2614315,0.0,1.5207933,1.2708629197074925,0.9119485237560101,0.11099842,0.93640095,0.04301615664704249,0.2703219655713477
B cells,T cells,CD22,PTPRC,1.2606655,0.0,0.97931814,1.1142487373418473,0.9532680969477398,0.17673364,0.92196715,0.025233794780163035,0.2717817769273563
NK cells,Macrophages,CCL4,CCR1,1.4698591,0.0,0.88087076,0.7357764437163727,0.9594673549722192,0.15704386,0.91806984,0.024051998099600028,0.2737332821097969
Naive/memory T cells,Plasma cells,HMGB1,SDC1,1.2422721,0.0,1.482625,1.2522705492117983,1.0214429018511952,0.10821263,0.93563986,0.04843617222933817,0.28407337402853544
Macrophages,NK cells,MRC1,PTPRC,1.2310008,0.0,1.2096777,0.647726442920062,0.950305694188211,0.15829986,0.9292356,0.03233739263171356,0.2920574583188629
B cells,CD8 T cells,CD22,PTPRC,1.2226285,0.0,0.9428279,1.079361872447796,0.9284911083217187,0.1701484,0.9205902,0.029843714051405148,0.296083557676916
Macrophages,Naive/memory T cells,MRC1,PTPRC,1.2171019,0.0,1.1908277,0.6349808045208262,0.9406158095773761,0.15583313,0.9287175,0.03771568770127472,0.30216502317534055
Macrophages,NK cells,S100A9,ITGB2,1.2089798,0.0,1.434064,0.7034851417679314,2.036559277943174,0.15351453,0.9346299,0.019404276884120046,0.3067591610097191
Macrophages,Macrophages,APOE,SORL1,1.3839908,0.0,0.82625407,0.8161616666960093,2.7218210906955562,0.1792162,0.91563016,0.00646239889597647,0.30727137882663763
Macrophages,CD8 T cells,CD14,ITGB2,1.2058266,0.0,1.3414748,0.7650114987603805,1.5381991288277976,0.14330965,0.9325612,0.010956676574740138,0.3103519443105062
Macrophages,CD8 T cells,C3,IFITM1,1.2621096,0.0,0.81914127,0.6121389676413168,0.9651919044954491,0.16785206,0.91529566,0.0444112006473785,0.31241257870051575
T cells,CD8 T cells,LCK,CD8A_CD8B,1.1921134,0.0,1.4133898,0.784431316145103,1.4930767256697757,0.19746688,0.9341849,0.008653233467433508,0.3191478103431412
T cells,NK cells,CLEC2D,KLRB1,1.1826648,0.0,1.3032298,0.7064135778720833,1.1761909123930594,0.11622084,0.93164593,0.03272254225948155,0.32856915391721897
CD8 T cells,CD8 T cells,LCK,CD8A_CD8B,1.1758527,0.0,1.3717587,0.7673552975050275,1.5405185612533254,0.19165055,0.9332598,0.01033220593583562,0.332791811913371
Macrophages,Macrophages,S100A8,ITGB2,1.1745241,0.0,1.1339725,0.7997308805403107,1.898691422481043,0.22099176,0.92708105,0.007757282410542157,0.33385088154948783
Macrophages,Naive/memory T cells,HBEGF,CD44,1.1703277,0.0,1.3362967,0.6782718583711582,1.2046892951853923,0.13870034,0.93243945,0.0243706974291551,0.3359730249089075
Macrophages,CD8 T cells,LGALS3,LAG3,1.1610274,0.0,1.1730275,0.8140531055830389,1.6130971666762253,0.17112564,0.92821735,0.006736900276122098,0.34558915946692775
CD8 T cells,Macrophages,ANXA1,FPR1,1.1512357,0.0,0.82511,0.6752682980432845,0.8291845687389963,0.23748888,0.91557664,0.04810598980945057,0.35097811015974073
Macrophages,Macrophages,PLAU,PLAUR,1.1491733,0.0,0.90029454,1.2714999660786206,2.079189287492479,0.57692164,0.9188864,8.788431089637845e-05,0.3536850286195926
Plasma cells,Macrophages,CALR,LRP1,1.1483414,0.0,0.9945582,0.8248463638589647,0.9585518140527013,0.16285956,0.9225208,0.0243706974291551,0.3547701244264008
Macrophages,T cells,CD14,ITGB2,1.1378993,0.0,1.1320819,0.6975452109729465,1.347509743885564,0.12094022,0.92702466,0.026564853950388167,0.3618551116640779
Macrophages,CD8 T cells,HBEGF,CD44,1.1358917,0.0,1.268275,0.6455403573701028,1.1356676345097492,0.13164006,0.93077517,0.03272254225948155,0.36404629412341105
CD8 T cells,T cells,CCL5,CCR4,1.8935734,0.0,0.7499359,0.8852807297225795,1.6171997078806122,0.26339087,0.9118106,0.002986320819395078,0.3695468986755277
pDC,Macrophages,GRN,TNFRSF1A,1.1268146,0.0,1.0354378,0.9046443457137079,0.9471561948876113,0.1288527,0.9239482,0.025893832863461082,0.3695468986755277
Macrophages,CD8 T cells,S100A9,ITGB2,1.1226845,0.0,1.196749,0.6177741984024745,1.8465867411330972,0.12811029,0.9288815,0.04286289666929215,0.37397072775228046
B cells,pDC,TNF,PTPRS,0.5609861,0.0,0.22556613,3.4007695188299225,0.589847354562995,0.12070771,0.8500837,0.04279180575521416,0.37540287787360754
B cells,T cells,CD86,CTLA4,0.6546264,0.0,0.22555618,0.6725522279013346,1.1392008583148883,0.13277285,0.85008097,0.025893832863461082,0.37540287787360754
Macrophages,Macrophages,HBEGF,CD44,1.1179863,0.0,1.2329065,0.6285189675786217,0.9514279902011655,0.12796898,0.92985845,0.04001668893258188,0.37674611065806207
CD8 T cells,Macrophages,CD99,PILRA,1.1120167,0.0,1.0718223,0.8330543596044214,1.037721432938857,0.16941588,0.9251528,0.015698720562947445,0.38232093829189984
CD8 T cells,T cells,CCL4,CCR8,1.5685949,0.0,0.7233593,0.8811341959756269,1.7201542817545605,0.3179021,0.9103491,0.003152661359622734,0.3839995998441774
pDC,NK cells,SCT,ADRB2,0.6607045,0.0,0.22275986,4.227784904852129,1.3873811410001942,0.29162076,0.8492843,0.0023786241754677143,0.3859808906540918
pDC,Naive/memory T cells,APP,PTGER2,0.6982252,0.0,0.22226793,1.3329529070010713,1.0829762979503519,0.13585947,0.84914273,0.013479034096817175,0.3863915940419329
Macrophages,Macrophages,NAMPT,ITGA5_ITGB1,0.8362398,0.0,0.2305436,0.6516500543565698,0.9454164973054724,0.15061139,0.8514693,0.031199380901825103,0.3872140116366594
Macrophages,Plasma cells,TNFSF13B,TNFRSF17,1.1076944,0.0,1.2259815,1.9655211633160374,2.0001810214122715,0.37245676,0.9296745,0.00011713694740682673,0.387927629437447
T cells,pDC,TNF,PTPRS,0.55851996,0.0,0.2213266,3.3978536449562813,0.5747572628237634,0.118439004,0.84887075,0.045632331935487894,0.3905153518714752
Macrophages,T cells,HBEGF,CD44,1.1051127,0.0,1.2074771,0.6162830209257913,1.0558911452982955,0.12532955,0.92917573,0.04301615664704249,0.39074290010285706
Macrophages,Macrophages,CXCL10,TLR4,0.5485767,0.0,0.22124828,0.8437137079190534,1.9838175768797006,0.6353701,0.84884804,0.004633224107347142,0.3913436085251616
Macrophages,NK cells,CD14,ITGB1,1.1033987,0.0,1.0257301,0.8281627628896441,1.6487918441665657,0.1615074,0.9236166,0.0057245448623235995,0.394131660214154
Macrophages,T cells,CD14,ITGB1,1.1021227,0.0,1.0217967,0.8266213028752459,1.633313654301684,0.16088806,0.923481,0.005808334804534209,0.3952637358327934
Macrophages,Plasma cells,FN1,ITGA6,0.5449754,0.0,0.2211604,0.7722430865484389,1.6913827411950482,0.36347616,0.84882253,0.009790370597304442,0.3955023237184305
T cells,Macrophages,ADAM10,GPNMB,0.5421629,0.0,0.2209268,0.6323093322071368,1.13295117091914,0.15553449,0.8487547,0.038999309688231815,0.39927032196673884
NK cells,Macrophages,SPON2,ITGB2,1.094082,0.0,0.8652901,0.9388829436163064,1.3969056091769727,0.13129924,0.91739625,0.016432616811283825,0.40208267839610945
NK cells,pDC,TNF,PTPRS,0.5560764,0.0,0.21712592,3.394964501480933,0.7445742611268054,0.11619108,0.8476375,0.04847132862131452,0.4034849071397101
Macrophages,Macrophages,CALR,LRP1,1.0910603,0.0,0.92822474,0.7713155097782833,0.8310948868016254,0.15199742,0.9200178,0.04728679321833549,0.4037944807409788
T cells,Plasma cells,CXCL13,CCR10,0.58689934,0.0,0.21600738,0.896713960134651,1.6976881298927409,0.31305748,0.8473036,0.0026711368824016537,0.40730335687235775
Macrophages,Macrophages,GNAI2,C5AR1,1.0830829,0.0,1.1635514,1.127179160195908,1.6025697951919382,0.30905142,0.9279467,0.0005851925343760742,0.41124439938249
Macrophages,Macrophages,CD14,ITGB1,1.0822437,0.0,0.9605178,0.802606809234631,1.4036686505941995,0.15123934,0.92126703,0.0078082289148262846,0.41181965051574737
Macrophages,NK cells,IL1B,ADRB2,0.70356953,0.0,0.23976453,0.765065283028219,1.8454369002494313,0.2764539,0.8539321,0.010893156066621357,0.4150123777146302
NK cells,pDC,GZMB,IGF2R,1.1411607,0.0,0.6849861,1.11962903040259,1.5395787205070768,0.10999294,0.9080998,0.03345046912169022,0.4158549351883448
Macrophages,CD8 T cells,CD14,ITGB1,1.0736688,0.0,0.93408483,0.7922477183522975,1.6305658702422403,0.1470773,0.92024904,0.009210389884198051,0.4158549351883448
