source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated T cells,Monocytes/DC,GAL,HLA-DPA1,0.6193358,0.0,-0.010207866,0.6186902201930612,0.07211974616567374,0.32443932,,0.03526230904922012,
Activated T cells,Monocytes/DC,IL6,FCGR3B,0.22974075,0.0,-0.009903267,0.26902408186211324,2.043642144627037,0.63396066,,0.007070387620923245,
Activated T cells,Monocytes/DC,PNOC,OPRL1,0.05793874,0.0,-0.0025306288,0.1229338131548473,1.2258328677808517,1.4102011,,0.007070387620923245,
Activated T cells,Monocytes/DC,SAA1,CD36,0.49814013,0.0,-0.0005870636,0.5192133411855255,1.9860013882917986,0.013511954,,0.021534664525168286,
Activated T cells,Monocytes/DC,SAA1,FPR1,0.60617876,0.0,-0.0007143131,0.627237165806436,2.675104856992264,0.013335567,,0.005343872141970507,
Activated T cells,Monocytes/DC,SCGB3A1,MARCO,0.41909894,0.0,-0.009245761,0.43650256281002353,2.0553833852112966,0.25446436,,0.019365802652883863,
Activated T cells,Monocytes/DC,TNF,FFAR2,0.1638129,0.0,0.015065463,0.23152906257869627,2.053692401873652,14.0126095,1.0886494,0.007070387620923245,
Activated T cells,Monocytes/DC,TNF,NOTCH1,0.06240775,0.0,0.0038445895,0.06290203705481762,-0.010803587402492765,2.3680763,1.1921735,0.04602650553684296,
Activated T cells,Monocytes/DC,TNFSF9,ADGRG5,0.050107848,0.0,-0.00035165792,0.052875213345494256,0.2329672201596158,0.9421251,,0.019365802652883863,
Activated T cells,Monocytes/DC,TNFSF9,HLA-DPA1,0.6752341,0.0,0.12918669,0.6763170936130791,1.4745425335268822,5.951984,1.0286034,0.004393129397550833,
Activated T cells,NK/Cytotoxic T cells,BTLA,CD247,0.16635834,0.0,0.014244806,0.16725854143362262,0.6123150779427032,18.646679,1.0913974,0.007070387620923245,
Activated T cells,NK/Cytotoxic T cells,CCL21,CCR7,0.049314566,0.0,-0.0029392613,0.05438619390409075,0.663079130340505,0.1819366,,0.03173540668891133,
Activated T cells,NK/Cytotoxic T cells,CSF1,CELSR3,0.078867026,0.0,-0.004187982,0.08767404444952541,0.7674901286440443,0.77339,,0.007070387620923245,
Activated T cells,NK/Cytotoxic T cells,TNF,NOTCH1,0.08057842,0.0,0.0058552437,0.08107646681985081,0.7326165692482813,3.6065397,1.1502438,0.007070387620923245,
Activated T cells,T cells (naive/memory),CCL21,CXCR3,0.040404,0.0,-0.0051241857,0.045477020187364964,0.5722753360155639,0.71092796,,0.018434553721850735,
Activated T cells,T cells (naive/memory),CSF1,CELSR3,0.07828502,0.0,-0.004398535,0.08601593180118947,0.6903924459444433,0.81227255,,0.007070387620923245,
Activated T cells,T cells (naive/memory),TNFSF9,ADGRG5,0.036714632,0.0,-0.0031269935,0.038954093158829826,0.37203297467135954,8.377514,,0.023888898000734578,
Activated T cells,T cells (naive/memory),TNFSF9,TNFRSF9,0.02443768,0.0,-0.0056710173,0.02726184781144677,0.14957844385309294,2.2771058,,0.03516329244747385,
Activated T cells,T cells (naive/memory),TNFSF9,TRAF2,0.03682714,0.0,-0.0031036795,0.038697135763328984,0.30925552207391194,10.391134,,0.024037275803365506,
Activated T cells,T cells (resting),ADCYAP1,ADRB2,0.015128251,0.0,-0.008203463,0.06657118474454748,1.5183780492645864,2.0751765,,0.00898453840458261,
Activated T cells,T cells (resting),CD40LG,CD40,0.0221311,0.0,-0.011508743,0.02215979602612214,0.06837015778361466,0.5699358,,0.044473008878835235,
Activated T cells,T cells (resting),CSF1,CELSR3,0.077508226,0.0,-0.004679558,0.08380633824978241,0.49799913532585327,0.86416876,,0.007070387620923245,
Activated T cells,T cells (resting),TNF,ICOS,0.025755534,0.0,-0.00021112048,0.026262080468350907,0.4496324230242479,0.1833642,,0.036568648218675025,
Activated T cells,T cells (resting),TNF,TRAF2,0.021712784,0.0,-0.0006584663,0.02322876168416427,0.40646358896670076,2.125262,,0.04182124540884363,
Activated T cells,T cells (resting),TNFSF9,ADGRG5,0.021681536,0.0,-0.0062421444,0.023324437279809745,0.11345916003900536,16.723299,,0.041708709326182265,
Activated T cells,T cells (resting),TNFSF9,TNFRSF9,0.046571866,0.0,-0.001084382,0.05251108950700724,0.7490106972161117,0.43541613,,0.013677608611117527,
Activated T cells,T cells (resting),TNFSF9,TRAF2,0.045854192,0.0,-0.001233098,0.047964881091258495,0.6450501864464275,4.1284184,,0.01650429578903939,
