,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP11-34P13.7,0.07319270960960429,-1.0857989532658283,3.1274604569981532,-0.3471823123570414,0.728454358078071,0.9996783033898055
FO538757.3,0.020045511010862962,0.6642805388680069,3.9470604316926923,0.16829753442187123,0.8663492134451429,0.9996783033898055
FO538757.2,2.462869942883102,0.2592612614585294,0.9382029620588475,0.27633813997942547,0.7822883644680186,0.9996783033898055
AP006222.2,0.64041094473298,-0.047386094473337435,1.322419689293012,-0.03583287125637916,0.9714156224175325,0.9996783033898055
RP4-669L17.10,0.03375707843234718,-0.07950507808378374,3.0574852135312023,-0.026003421940333896,0.9792546090614365,0.9996783033898055
RP5-857K21.4,0.0,,,,,
RP11-206L10.9,0.7968698893742575,-0.1468773538800232,1.1027029737090668,-0.13319756759699716,0.8940371344836977,0.9996783033898055
LINC00115,0.13764920552035767,2.041491241274005,2.164886222579383,0.9430016321327237,0.3456800680946488,0.9996783033898055
FAM41C,0.038545117211987966,1.1803861220860488,3.110514960776378,0.3794825413060951,0.7043295665052631,0.9996783033898055
RP11-54O7.3,0.0,,,,,
SAMD11,0.021721532186550402,-0.5460917761220414,4.581666282839891,-0.11919064864400226,0.9051243151371002,0.9996783033898055
NOC2L,5.5241847323126425,0.5548761021056174,0.891945493544842,0.6220964241888637,0.5338784661158196,0.9996783033898055
KLHL17,0.19722598272837513,0.46817978540658967,2.059012676776912,0.22738072022920122,0.820127710714975,0.9996783033898055
PLEKHN1,0.013368453687039681,0.3450266849364704,3.096924635769612,0.1114094547059355,0.9112916629658958,0.9996783033898055
PERM1,0.0,,,,,
RP11-54O7.17,0.0,,,,,
HES4,0.5475572275437008,-0.878829921340064,1.8675815682708716,-0.4705711045080306,0.6379470463561379,0.9996783033898055
ISG15,19.549566225442682,0.7361714853329844,0.8382345350690967,0.8782404619875281,0.379813238308498,0.9996783033898055
AGRN,0.15147799014201058,0.38854686731150445,2.2979664371059667,0.16908291654635133,0.8657314220770254,0.9996783033898055
RP11-54O7.18,0.0,,,,,
RNF223,0.005757435498585296,-0.045236432416255475,4.530883514803966,-0.009984020173648779,0.992034036790998,0.9996783033898055
C1orf159,0.270523596248523,-0.37308707592087764,1.5513342541994635,-0.24049431959033363,0.8099470663778858,0.9996783033898055
RP11-465B22.8,0.004767471517223594,-0.10993749612534655,4.536957166483993,-0.02423154817010204,0.9806679137127399,0.9996783033898055
TTLL10,0.021721532186550402,-0.5460917761220414,4.581666282839891,-0.11919064864400226,0.9051243151371002,0.9996783033898055
TNFRSF18,0.9136811967837537,-1.371423940786865,1.5354296782236099,-0.8931857708869554,0.37175769677468085,0.9996783033898055
TNFRSF4,0.5238910562043293,0.53508564699404,1.673815139197878,0.3196802528924804,0.7492107307788994,0.9996783033898055
SDF4,9.266208163368685,0.7782558166598097,0.809380983004342,0.9615444802903587,0.33627847177384707,0.9996783033898055
B3GALT6,0.3811657442880566,0.8829749563748658,1.782452130177795,0.49537092268884175,0.6203383160258714,0.9996783033898055
FAM132A,0.0,,,,,
RP5-902P8.12,0.01705505180436066,-0.9172252449196081,3.8568715590859903,-0.23781586471522898,0.8120239133723968,0.9996783033898055
UBE2J2,4.079343785760046,0.4596499185156636,0.7114938836567932,0.6460349541632703,0.5182567186101774,0.9996783033898055
SCNN1D,0.0,,,,,
ACAP3,1.1686693372967258,-0.8021194655526473,1.2342347434903151,-0.6498921455446303,0.5157618920696063,0.9996783033898055
PUSL1,0.8569510376987175,0.047148599717121785,0.732580290099043,0.06435963450606542,0.948683870356858,0.9996783033898055
CPSF3L,4.718945792209878,1.1264351530241588,0.6698554250129167,1.6816093607100933,0.09264461425845034,0.9996783033898055
CPTP,1.4010678920653044,1.6725070239237696,1.0576080121879874,1.5814054022375215,0.1137853730523041,0.9996783033898055
TAS1R3,0.12201684531519479,-0.9347293376207222,3.374004387123381,-0.2770385661583732,0.7817504931299617,0.9996783033898055
DVL1,0.3973368772563331,1.4571225161832975,2.2694978146163076,0.6420462301390872,0.520843166604201,0.9996783033898055
MXRA8,0.296243946235653,1.0527137903551707,2.1791494519474504,0.4830847142743638,0.6290355870416642,0.9996783033898055
AURKAIP1,15.010843565364363,0.8841013845364936,0.6402224925322016,1.380928341082964,0.16730099484625705,0.9996783033898055
CCNL2,8.849535823189795,-0.5569261192273901,0.8451043358846948,-0.6590027947784385,0.509893973991892,0.9996783033898055
MRPL20,13.687855517929501,0.7756067328097841,0.41086373386213904,1.8877468826928168,0.05905993916520569,0.9996783033898055
RP4-758J18.13,0.2650073189947113,-1.207724253234914,4.06380608211165,-0.2971904241570877,0.7663211322110248,0.9996783033898055
ANKRD65,0.005687093342461579,-0.040723271713626025,4.530464878382664,-0.008988762258800222,0.9928281019520927,0.9996783033898055
RP4-758J18.7,0.0,,,,,
RP4-758J18.10,0.0,,,,,
VWA1,0.027515844887069908,0.924547780889736,3.996259573511311,0.23135328521149656,0.8170403536974835,0.9996783033898055
ATAD3C,0.1656341486627782,0.3769787253161046,1.8436973071281326,0.20446888101350655,0.8379871076355005,0.9996783033898055
ATAD3B,1.046143396144282,-0.7529168902214075,0.8958449054807196,-0.840454509050743,0.4006535975717056,0.9996783033898055
ATAD3A,0.6797731826706143,0.40355890185442184,1.2057883173737984,0.3346847004898599,0.7378629437656123,0.9996783033898055
TMEM240,0.0,,,,,
SSU72,14.852769992194258,0.40670998488527477,0.6297678509656952,0.6458093792206442,0.5184028130655225,0.9996783033898055
RP5-832C2.5,0.9298120935109642,2.3399610841983347,1.25956576651362,1.8577522082671116,0.0632042107658711,0.9996783033898055
C1orf233,0.03760212643226423,0.4149548782107956,4.081551037554982,0.10166597805411019,0.9190218077598297,0.9996783033898055
RP11-345P4.9,1.0763782079692976,-0.9934191754292365,1.0436209843811057,-0.9518965125239982,0.3411494684078029,0.9996783033898055
MIB2,1.8629878012487522,0.1101640159259109,0.901235780966014,0.12223662026359916,0.9027116251245797,0.9996783033898055
MMP23B,0.02011585316698668,0.6633168713951021,4.0065138552084765,0.16555961001677025,0.8685035350782043,0.9996783033898055
CDK11B,4.271964241082883,0.9632599309727073,0.6356643313809556,1.5153594175719491,0.1296814087355354,0.9996783033898055
RP11-345P4.10,0.0,,,,,
SLC35E2B,2.030108593570404,0.10793709162753427,0.718683526590598,0.15018723490099034,0.880616896737812,0.9996783033898055
RP11-345P4.7,0.0,,,,,
CDK11A,4.367129459951516,0.15169362623221028,0.6448239207359573,0.23524813728851388,0.814016145997885,0.9996783033898055
SLC35E2,0.17577869025087312,-0.709850049081062,1.6014319047542107,-0.44325958972948676,0.6575779813700592,0.9996783033898055
NADK,2.1223399027729304,-0.26921439841495803,0.8581916415059889,-0.31369962767585324,0.7537491835794086,0.9996783033898055
GNB1,6.354936567460967,0.3864790321414792,0.7717304448950014,0.5007953679915557,0.6165151458726197,0.9996783033898055
RP1-140A9.1,0.06000181743674625,-0.5511793161176541,4.01968102888258,-0.13712016255948423,0.8909358155807846,0.9996783033898055
CALML6,0.0,,,,,
TMEM52,0.0,,,,,
GABRD,0.0028435466712307894,-0.2549262528932351,4.551070807177377,-0.05601456529553386,0.9553302039512188,0.9996783033898055
PRKCZ,1.5257700348561198,0.04752134830536998,0.9758097118428688,0.04869940084488745,0.9611588533673895,0.9996783033898055
RP11-181G12.2,0.0,,,,,
FAAP20,12.027582196182202,0.8782864182846057,0.6158276239798544,1.4261887321789535,0.15381387124203064,0.9996783033898055
SKI,2.7925099812412624,-1.289466547241274,0.8733806738625887,-1.47640838162644,0.13983429398825964,0.9996783033898055
MORN1,0.3168616513843966,1.7672670552074745,2.345287283945197,0.7535396909817427,0.4511256695947603,0.9996783033898055
RER1,8.368654844892205,0.4352262127204235,0.5034095940841186,0.8645568496012775,0.3872820648830426,0.9996783033898055
PEX10,0.6888874384565777,1.3354112694619042,1.6882614018219455,0.7909979272290115,0.428945201046128,0.9996783033898055
PLCH2,0.5133476394376351,-1.0655241109951814,1.3227347259488083,-0.8055463352493997,0.4205044792686359,0.9996783033898055
PANK4,0.3183298263329234,-0.9541104189957006,1.5493355966513085,-0.6158190782280409,0.5380139343507672,0.9996783033898055
HES5,0.0,,,,,
RP3-395M20.12,3.3703390584911457,-0.27459869260481,0.7718258160019512,-0.3557780614636966,0.7220067799304783,0.9996783033898055
