,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP11-34P13.7,0.14673952789471426,-1.4479183932172832,3.218167544855728,-0.4499201402772814,0.6527680247769803,0.9968232865253247
FO538757.3,0.0576664325988605,0.025982032266577648,4.2478736952733085,0.0061164794743046045,0.9951197858902132,0.9993700921312273
FO538757.2,23.411852610211945,-0.5156214961221542,0.5702779043195261,-0.9041582923283874,0.3659114722721297,0.9968232865253247
AP006222.2,10.728482235473622,-0.06325921620808679,0.6364612247807703,-0.09939209765665849,0.9208269568533196,0.9968232865253247
RP4-669L17.10,0.33398566183927186,0.6409610331811196,2.758508223288368,0.23235784753871114,0.8162600857867046,0.9968232865253247
RP5-857K21.4,0.1890326242943719,-1.6122612716191016,2.939759524260156,-0.5484330464155418,0.5833945906001848,0.9968232865253247
RP11-206L10.9,2.5764470202012237,-0.019440149851269406,0.6818450026680541,-0.028511098233763174,0.9772545165179097,0.9987980191015131
LINC00115,3.8395647343699717,-0.16291100247630755,0.6607254794054888,-0.2465638265121734,0.8052458025669751,0.9968232865253247
FAM41C,2.885500129142059,0.5106385143799925,0.99891510832041,0.5111931035246703,0.6092158472976062,0.9968232865253247
RP11-54O7.3,0.0,,,,,
SAMD11,0.4603375789097604,-1.2342911870024975,3.3637467606458444,-0.36693939075411003,0.7136642282041987,0.9968232865253247
NOC2L,20.68752863214843,-0.05160482931573834,0.3160368495427932,-0.16328738053930877,0.870292169423907,0.9968232865253247
KLHL17,0.7994762362170735,-0.1674107237428539,1.1670731693225675,-0.14344492542830725,0.8859388044486559,0.9968232865253247
PLEKHN1,0.3711791082564192,0.2617617250908369,1.5379685731159254,0.17019965795562872,0.8648531207065365,0.9968232865253247
PERM1,0.02682832579368464,-0.9130010432034186,4.347954845770005,-0.20998402135929495,0.8336801441255377,0.9968232865253247
RP11-54O7.17,3.44167803252364,-0.10019035459648852,0.8872201927103527,-0.11292614327275267,0.9100891095664941,0.9968232865253247
HES4,25.907576821700918,1.2952716755746234,0.5957250065102011,2.1742778319184817,0.02968427621212845,0.9968232865253247
ISG15,170.07037145422163,-0.032070726963464594,0.3587963999737408,-0.0893841938375406,0.9287765846772952,0.9968232865253247
AGRN,6.655416713002962,0.3487473596249578,0.7414161969490429,0.4703800120095394,0.6380835419885078,0.9968232865253247
