source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated T cells,Activated T cells,CSF2,CSF1R,-0.07994074,1.0,-0.00024919776,-0.052367767521593264,0.18905217699389787,0.0023822521,,1.0,
Activated T cells,Activated T cells,CSF2,CSF3R,-0.06572209,1.0,-0.00020529811,-0.03818375618456575,-1.0312323210895398,0.0027058655,,1.0,
Activated T cells,Activated T cells,CXCL1,ACKR1,0.0486827,0.0,-0.0035000024,0.055599541753623985,-0.13990838499682723,0.42871615,,0.07544224930367567,
Activated T cells,Activated T cells,CXCL1,CXCR1,-0.04024293,1.0,0.0014679657,-0.03530165843430245,-1.5407804707034878,2.4244192,,0.9517558599991591,
Activated T cells,Activated T cells,CXCL1,CXCR2,-0.045288436,1.0,0.0017498408,-0.042294178312673306,-1.867639349013358,-0.17764732,,1.0,
Activated T cells,Activated T cells,CXCL10,ACKR1,0.041039236,0.0,-0.0054154354,0.04878504236463634,0.007947634255661029,-7.6796036,,0.40709046201624155,
Activated T cells,Activated T cells,CXCL10,CCR3,-0.030149467,1.0,0.00073814596,-0.01786034926680913,-0.5750187234069775,-1.060369,,1.0,
Activated T cells,Activated T cells,CXCL10,CXCR3,0.010758294,0.0,-0.0027979382,0.013959946528562021,-0.5466715237430326,6.844048,,0.2560840330258857,
Activated T cells,Activated T cells,CXCL11,ACKR1,0.046618506,0.0,-0.004017284,0.05196792560627868,-0.5620533982121052,0.57189095,,0.18890199905502517,
Activated T cells,Activated T cells,CXCL11,CCR3,-0.024570193,0.994,0.0005475722,-0.014677466025166798,-1.1450197558747437,0.07896443,,0.9407001414824213,
Activated T cells,Activated T cells,CXCL11,CCR5,0.01973776,0.0,-0.002293601,0.020541240417984337,-0.9777373453689067,0.5436545,,0.4330435524333224,
Activated T cells,Activated T cells,CXCL11,CXCR3,0.016337568,0.0,-0.0020755695,0.017142829770204357,-1.1166725562107989,-0.5096681,,1.0,
Activated T cells,Activated T cells,CXCL13,ACKR1,0.081861004,0.0,0.0048143915,0.11370282240586554,1.5403597233591864,-0.45142218,1.1682904,0.11671841500024098,
Activated T cells,Activated T cells,CXCL13,CXCR3,0.05158006,0.0,0.0024874029,0.07887772656979122,0.9857405653604927,0.4023066,1.2506313,0.00793223276662123,
Activated T cells,Activated T cells,CXCL13,CXCR5,0.048431102,0.0,0.002245416,0.07733024251997671,1.2346509856138868,-0.22971007,1.2673086,0.11671841500024098,
Activated T cells,Activated T cells,CXCL2,ACKR1,0.047513865,0.0,-0.0037929094,0.05284014178185917,0.6857981314342347,-0.12438696,,0.18293140724934656,
Activated T cells,Activated T cells,CXCL2,CXCR1,-0.041411765,1.0,0.0015908163,-0.03806105840606727,-0.7150739542724258,-0.70341676,,1.0,
Activated T cells,Activated T cells,CXCL2,CXCR2,-0.04645727,1.0,0.0018962808,-0.04505357828443813,-1.041932832582296,0.051542286,,1.0,
Activated T cells,Activated T cells,CXCL8,ACKR1,0.036879987,0.0,-0.0064577316,0.04215698779886494,0.25904018620824987,-0.20991445,,0.25232278586887646,
Activated T cells,Activated T cells,CXCL8,CD79A,-0.028795393,1.0,0.00031191637,-0.028064771278396475,-0.44324959506652406,0.00390506,,1.0,
Activated T cells,Activated T cells,CXCL8,CXCR1,-0.052045643,1.0,0.002708492,-0.0487442123890615,-1.1418318994984107,-1.1870806,,1.0,
Activated T cells,Activated T cells,CXCL8,CXCR2,-0.05709115,1.0,0.0032285699,-0.05573673226743236,-1.468690777808281,0.086982355,,1.0,
Activated T cells,Activated T cells,CXCL9,ACKR1,0.0474837,0.0,-0.0038004685,0.05857568716284239,0.39209240472951334,0.70143646,,0.011230574363837136,
Activated T cells,Activated T cells,CXCL9,CCR3,-0.023704998,0.915,0.0005180194,-0.008069704468603087,-0.19087395293312515,0.09685155,,0.5464790458792455,
Activated T cells,Activated T cells,CXCL9,CXCR3,0.017202761,0.0,-0.0019635495,0.023750591326768065,-0.1625267532691803,-0.6251188,,0.6298473773741888,
Activated T cells,Activated T cells,CXCL9,KIR2DL3,-0.032679122,0.999,0.0010624126,-0.02554574197561353,-0.5778338313510898,0.32772508,,1.0,
Activated T cells,Activated T cells,FADD,TRAF2,-0.0229562,0.999,0.0005266358,-0.020893602511930946,-0.8602219029587239,-5.657666,,1.0,
Activated T cells,Activated T cells,FASLG,TNFRSF10B,0.004595855,0.203,-0.0001286267,0.0063997797622555325,-0.07673627141168993,0.021066971,,0.26478584746504263,
Activated T cells,Activated T cells,FCER2,CR2,-0.040914647,1.0,-3.7715556e-05,-0.030123593466406688,-0.5732282615211508,0.0034718341,,1.0,
Activated T cells,Activated T cells,FN1,C5AR1,-0.14706837,1.0,0.01970625,-0.1470736230158076,-1.7958025869937042,0.06326762,,1.0,
Activated T cells,Activated T cells,FN1,CD79A,-0.05463503,1.0,0.0006246835,-0.05463497321234118,-0.9352761493983055,0.0056288727,,1.0,
Activated T cells,Activated T cells,FN1,ITGA2,-0.05274034,1.0,0.00023355123,-0.027841238201949895,-0.14221976334602893,-0.0041832975,,1.0,
Activated T cells,Activated T cells,GAL,HLA-DPA1,-0.039150435,1.0,0.00057401415,-0.039787415806519955,-0.9850859763656474,-0.018244043,,1.0,
Activated T cells,Activated T cells,GZMA,PARD3,-0.017667545,0.926,0.00029000203,-0.001399280878764831,0.37293520622273924,0.015983673,,0.5640271592471946,
Activated T cells,Activated T cells,HLA-DPA1,LAG3,-0.0066285245,0.792,-0.0039864685,-0.006529043133546814,0.10285594486487826,0.13709675,,0.46260906119439205,
Activated T cells,Activated T cells,HLA-DPB1,LAG3,0.018284082,0.01,-0.0011535585,0.018382127038743527,0.17009215150240187,0.04283418,,0.15789650928122478,
Activated T cells,Activated T cells,HLA-DQA1,LAG3,-0.0042948984,0.681,-0.0037211028,-0.004195040058156633,0.15823959073954497,0.15410727,,0.40239265967168,
Activated T cells,Activated T cells,HLA-DQB1,LAG3,0.00655975,0.176,-0.0024867782,0.00665864952911133,0.16436111856809854,0.09074673,,0.2568207960835184,
Activated T cells,Activated T cells,HLA-DRA,LAG3,0.012598408,0.052,-0.0018000988,0.012696328044532391,0.12881139819550413,0.054915015,,0.1986922526329755,
Activated T cells,Activated T cells,HLA-DRB1,LAG3,-0.01354485,0.965,-0.004772951,-0.013442977892935543,0.08202586634799008,0.16182601,,0.6491233527484229,
Activated T cells,Activated T cells,HLA-DRB5,LAG3,0.002696555,0.326,-0.0029260772,0.002796428555044063,0.06231866389264917,0.14383678,,0.2947529826303476,
Activated T cells,Activated T cells,IL10,CD70,-0.0007163733,0.021,-0.0011221335,0.018766823061996674,0.5180882614918554,0.08232382,,0.17082867059668966,
Activated T cells,Activated T cells,IL1B,ADRB2,0.016768964,0.008,-0.0038194144,0.01744671120565527,-0.5420535211222162,-0.33998883,,1.0,
Activated T cells,Activated T cells,IL1B,IL1R2_IL1RAP,-0.033783883,1.0,0.00095955445,-0.030608535289194307,-0.9546720474688368,0.015460433,,1.0,
Activated T cells,Activated T cells,IL4,IL21R,0.010699132,0.001,-0.0004004095,0.023098920426477182,0.6523118859129844,-0.7481707,,0.7818795875008355,
