source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
NK cells,Naive/memory T cells,HLA-B,CD3D,2.6212277,0.0,5.6375074,0.23505531423437442,0.2774328904730301,0.034309518,0.9659259,0.18715992083240418,0.0019673125435339706
Macrophages,T cells,HLA-B,CD3D,2.614626,0.0,6.1491175,0.1808373662681453,0.1723766014713597,0.03742315,0.9673268,0.28539305564336753,0.0021113344230265997
Macrophages,CD8 T cells,HLA-B,CD8A,2.61411,0.0,6.145566,0.49777871170399257,1.1699399267364292,0.081540175,0.9673177,0.06289179882826706,0.0021604601039569623
Plasma cells,NK cells,HLA-B,KLRD1,2.6093473,0.0,6.4233336,0.8341310882655028,1.2254773500386786,0.07818941,0.9680093,0.06289179882826706,0.002260387930935394
CD8 T cells,CD8 T cells,HLA-C,CD8A,2.6087446,0.0,6.1264153,0.7785942423959559,1.6023255868143322,0.0935626,0.96726835,0.06289179882826706,0.0023111896639087543
Macrophages,CD8 T cells,HLA-B,CD3D,2.597816,0.0,6.033346,0.1665465788507083,0.25508188023276324,0.03671857,0.9670251,0.3270372003437748,0.0025735688226230734
Naive/memory T cells,Naive/memory T cells,HLA-B,CD3D,2.5592077,0.0,5.4501224,0.16140660498915343,0.17544497429564476,0.033169106,0.9653652,0.34263687928512454,0.003140093128717561
Macrophages,pDC,TXLNA,STX4,0.11295699,0.596,0.012719665,0.02031477147953714,-0.06673355903149078,0.019294946,0.5738376,1.0,0.00322118789179444
T cells,CD8 T cells,HLA-B,CD8B,2.546383,0.0,4.8806324,0.6373136434956242,1.259985974459116,0.09373205,0.963472,0.06289179882826706,0.003260067303578345
NK cells,CD8 T cells,HLA-C,CD8A,2.5461955,0.0,5.9031577,0.7120607479857999,1.505403944550018,0.09015302,0.9666756,0.06289179882826706,0.003320886324791826
CD8 T cells,CD8 T cells,HLA-A,CD8A,2.5420618,0.0,5.888404,0.7368244163136305,1.5591625333879184,0.09272137,0.9666352,0.06289179882826706,0.0034441878204702746
B cells,Naive/memory T cells,HLA-B,CD3D,2.5266888,0.0,5.3518715,0.12278492816406988,0.11257064115612536,0.032571156,0.96505976,0.4600367418935072,0.0036332955990563427
T cells,CD8 T cells,HLA-C,CD8A,2.5206618,0.0,5.8120213,0.6849044953356405,1.486815614005939,0.08876119,0.96642405,0.06289179882826706,0.003697438841787186
pDC,Naive/memory T cells,HLA-B,CD3D,2.509078,0.0,5.298663,0.10187572691153843,0.07633050207029068,0.03224733,0.9648909,0.5400128334120873,0.003893187628063219
Plasma cells,T cells,HLA-B,CD3D,2.5079007,0.0,5.7679634,0.05409203004119356,0.26692043156767165,0.035103466,0.96630037,0.7699511325482994,0.003959543581009376
Plasma cells,CD8 T cells,HLA-B,CD8A,2.5073848,0.0,5.7646317,0.37103337547704085,1.2644837568327412,0.07648589,0.96629095,0.06289179882826706,0.004026451334308197
NK cells,CD8 T cells,HLA-B,CD8B,2.505948,0.0,4.77711,0.5892932872575841,1.1670987141131812,0.09174392,0.9630929,0.06289179882826706,0.004093911368956915
Plasma cells,CD8 T cells,HLA-B,CD3D,2.4910908,0.0,5.659368,0.03980124262375656,0.3496257103290752,0.03444256,0.96598953,0.8557234631091242,0.004161923478418177
Plasma cells,CD8 T cells,HLA-C,CD8B,2.4869633,0.0,4.728504,0.8377696624571671,1.5672753538962887,0.104525425,0.9629107,0.05734704292545813,0.004230487456154629
NK cells,CD8 T cells,HLA-A,CD8A,2.4802837,0.0,5.6679,0.6729823762009698,1.43525794379938,0.089249216,0.96601427,0.06289179882826706,0.004299603095628916
Macrophages,Naive/memory T cells,HLA-B,CD3D,2.477123,0.0,5.202116,0.06392874385586705,0.008383990654058149,0.031659752,0.9645781,0.7188354227043144,0.004369270190303684
T cells,CD8 T cells,B2M,KLRD1,3.0782387,0.0,4.105512,0.5733664789356869,0.7811140678098804,0.035285566,0.9603038,0.1701916053199946,0.004439488533641579
Naive/memory T cells,CD8 T cells,HLA-B,CD8B,2.443928,0.0,4.6183243,0.5156445780123631,1.0651107979357959,0.08869445,0.9624874,0.06289179882826706,0.004581578140157331
B cells,Macrophages,RPS19,C5AR1,2.5476024,0.0,4.050197,0.9181888893629166,1.1701078998981138,0.12998858,0.9600444,0.017273653665742482,0.004581578140157331
pDC,Plasma cells,APP,CD74,2.4349504,0.0,4.4364314,1.444644715486599,0.7335535849948848,0.08056358,0.9617552,0.06289179882826706,0.0046534489902604805
Naive/memory T cells,Macrophages,RPS19,C5AR1,2.5426562,0.0,4.040448,0.9102374641202234,1.2311475152723668,0.12967567,0.95999813,0.01744512608617439,0.0047988425135819905
Macrophages,Macrophages,LTBP3,ITGB5,0.1192841,0.0,0.01323626,0.317770130145623,0.14001115156452248,0.09845665,0.5786981,0.31282267812628095,0.0048309170671356014
Naive/memory T cells,CD8 T cells,HLA-C,CD8A,2.4167137,0.0,5.4409995,0.5743433247289039,1.2869045267998498,0.08309494,0.96533716,0.06289179882826706,0.004872364017335835
B cells,CD8 T cells,HLA-B,CD8B,2.4114091,0.0,4.5350685,0.4770229011872795,1.0022364647962765,0.08709553,0.9621576,0.06289179882826706,0.005096226519844933
CD8 T cells,CD8 T cells,B2M,KLRD1,3.0265293,0.0,4.02682,0.46404241285034936,0.6863707527714075,0.034609236,0.9599332,0.18118153721914645,0.005096226519844933
Plasma cells,CD8 T cells,B2M,KLRD1,3.0119832,0.0,4.004684,0.4332817397877354,0.7059855861939258,0.03441898,0.95982707,0.18543694107722655,0.005171945995972638
NK cells,CD8 T cells,B2M,KLRD1,3.0088458,0.0,3.9999094,0.4266425060719797,0.6547450191754328,0.034377947,0.9598041,0.1860099400821405,0.005248214448850421
pDC,CD8 T cells,HLA-B,CD8B,2.3937984,0.0,4.48998,0.4561136999347481,0.9659963257104418,0.08622962,0.9619753,0.06289179882826706,0.005248214448850421
T cells,CD8 T cells,HLA-A,CD8B,2.3924541,0.0,4.486539,0.763293682657146,1.4630294726613,0.102257684,0.96196127,0.06289179882826706,0.005325031671940933
Naive/memory T cells,CD8 T cells,HLA-A,CD8A,2.3706126,0.0,5.2764506,0.5596514605763042,1.268913934605386,0.08308528,0.96481967,0.06289179882826706,0.00540239745870681
pDC,Macrophages,RPS19,C5AR1,2.50956,0.0,3.975214,0.8569858861914914,1.0688100410690191,0.12758204,0.9596845,0.019404276884120046,0.00540239745870681
Plasma cells,Naive/memory T cells,HLA-B,CD3D,2.3703978,0.096,4.879662,-0.0628165923710847,0.1029278207503701,0.029697316,0.96346855,1.0,0.005480311602610704
Macrophages,CD8 T cells,HLA-B,CD8B,2.3618433,0.0,4.408169,0.4181667168790767,0.8980498142942093,0.08465844,0.9616375,0.06289179882826706,0.005637784135683125
Naive/memory T cells,CD8 T cells,B2M,KLRD1,2.955862,0.0,3.9192784,0.3145923600428257,0.5672106215658531,0.03368495,0.9594094,0.19745116581421338,0.00571734211177694
CD8 T cells,CD8 T cells,HLA-C,CD8B,2.356478,0.0,4.394432,0.69898224757104,1.3304354743721123,0.09714062,0.9615799,0.06289179882826706,0.005797448455184467
Plasma cells,pDC,MIF,CD74_CXCR4,2.3517754,0.0,5.4478273,0.6103670851748049,0.7576387616353248,0.03553471,0.96535814,0.16672996851364055,0.005959301247550914
B cells,CD8 T cells,HLA-A,CD8A,2.3460782,0.0,5.18888,0.5342985910988562,1.2338872230128364,0.08170636,0.9645346,0.06289179882826706,0.006041048114064394
Macrophages,NK cells,LGALS1,CD69,2.3409529,0.0,5.4756393,0.7580099345021183,1.3533522191499496,0.059517704,0.9654432,0.06289179882826706,0.006123341685414905
Plasma cells,CD8 T cells,HLA-A,CD8A,2.3208432,0.0,5.0988083,0.508220135546253,1.2869739317404822,0.08028805,0.9642338,0.06289179882826706,0.006206181755065094
Macrophages,CD8 T cells,HLA-A,CD8A,2.3202057,0.0,5.096533,0.5075606414030124,1.207975713517372,0.08025222,0.9642261,0.06289179882826706,0.006289568116477605
Macrophages,CD8 T cells,LGALS1,CD69,2.318005,0.0,5.36515,0.7422740476090224,1.36032612175755,0.058316737,0.96510154,0.06289179882826706,0.006373500563115083
B cells,Macrophages,LGALS9,MRC2,0.12793493,0.201,0.014338417,0.16786022190360061,0.05269747949229692,0.07637647,0.5884164,1.0,0.006440069168722757
Macrophages,pDC,HLA-DRA,CD4,2.514342,0.0,3.8040385,1.2000079468542861,2.207045583645703,0.103954636,0.95882434,0.012032717947534037,0.006457978888440176
T cells,Macrophages,HLA-A,APLP2,2.3103352,0.0,3.9109194,0.7776088156570873,1.1203826462164779,0.07284613,0.9593679,0.06289179882826706,0.006457978888440176
CD8 T cells,Macrophages,RPS19,C5AR1,2.4208586,0.0,3.8003786,0.714285597146201,1.0126042695560356,0.1219708,0.9588053,0.02501620964520901,0.006628572349003787
B cells,CD8 T cells,HLA-C,CD8A,2.3021998,0.0,5.032265,0.45254054163705004,1.1596905459879148,0.07685275,0.9640066,0.06289179882826706,0.006714687071167593
Macrophages,CD8 T cells,HLA-C,CD8A,2.2979367,0.0,5.017049,0.4480045371420828,1.0989754299520516,0.07662036,0.96395403,0.06289179882826706,0.006801347750377294
T cells,Macrophages,RPS19,C5AR1,2.4124763,0.0,3.7838566,0.7007951706724441,1.0052693355771571,0.12144054,0.95871913,0.025562445681311344,0.00688855237674805
NK cells,CD8 T cells,HLA-C,CD8B,2.2939286,0.0,4.234291,0.632448753160884,1.233513832107798,0.09360065,0.96088827,0.06289179882826706,0.00688855237674805
CD8 T cells,CD8 T cells,HLA-A,CD8B,2.289795,0.0,4.223708,0.6572124214887146,1.2872724209456985,0.09626722,0.96084124,0.06289179882826706,0.006976301642580142
NK cells,Macrophages,RPS19,C5AR1,2.411778,0.0,3.7824802,0.6996739428730093,1.0022996773827633,0.12139636,0.958712,0.025893832863461082,0.006976301642580142
pDC,CD8 T cells,B2M,KLRD1,2.8396857,0.0,3.7424803,0.06895593049100068,0.40287016994024405,0.032165423,0.9585011,0.6954098456276909,0.007064595341336218
Plasma cells,B cells,MIF,CD74_CXCR4,2.2837117,0.0,5.166909,0.563898815992346,0.7360944377429106,0.033702355,0.9644619,0.19715137286644147,0.007242815211470902
T cells,CD8 T cells,HLA-C,CD8B,2.2683952,0.0,4.1689196,0.6052925005107246,1.214925501563719,0.09215559,0.96059483,0.06289179882826706,0.007423210334853272
CD8 T cells,pDC,CCL5,CXCR3,2.3077543,0.0,3.713419,1.1209497640021013,1.91494877355902,0.12787162,0.9583457,0.017802208414164696,0.007423210334853272
pDC,CD8 T cells,HLA-A,CD8A,2.267766,0.0,4.90936,0.4533743817681904,1.1051836824250207,0.077304915,0.9635752,0.06289179882826706,0.00751422310016895
Macrophages,CD8 T cells,B2M,KLRD1,2.8040698,0.0,3.6882796,-0.0063534955022639394,0.36129643220183627,0.03169959,0.95821,1.0,0.00751422310016895
Plasma cells,CD8 T cells,HLA-B,CD8B,2.2551181,0.0,4.1349273,0.291421380652125,0.9925936443905212,0.079410866,0.9604396,0.10068767837266655,0.007605779059184486
B cells,pDC,HLA-DRA,CD4,2.446917,0.0,3.6789567,1.1628887547218076,1.2183193530234222,0.100536466,0.95815927,0.06289179882826706,0.007697878005362524
Plasma cells,Macrophages,RPS19,C5AR1,2.3588116,0.0,3.6780803,0.6144599658301204,0.9073192214781647,0.11804572,0.95815444,0.04332372136998942,0.007790519732165713
pDC,CD8 T cells,HLA-C,CD8A,2.238462,0.0,4.804766,0.3847468881039478,1.082022702095041,0.07337838,0.9631953,0.06289179882826706,0.007883705005437527
Macrophages,Macrophages,TNFSF13B,HLA-DPB1,2.2381177,0.0,3.8019907,1.2519930929343244,2.315354430361815,0.12564823,0.9588137,0.009064126519547881,0.00797743167952107
T cells,Macrophages,LGALS9,MRC2,0.13012412,0.046,0.014701345,0.17194491554807187,0.04989240503522668,0.07830968,0.59143984,1.0,0.008048645346250213
NK cells,CD8 T cells,HLA-A,CD8B,2.228017,0.0,4.0655427,0.5933703813760539,1.16336783135716,0.09266228,0.96011686,0.06289179882826706,0.00816651130418361
Macrophages,T cells,LGALS1,PTPRC,2.2245512,0.0,4.9151807,0.6924247994927858,1.1568649310220875,0.05084472,0.9635959,0.06289179882826706,0.008261863841687896
B cells,CD8 T cells,B2M,KLRD1,2.747466,0.0,3.6021397,-0.1260433034041047,0.2670033265472548,0.030959243,0.9577342,1.0,0.008357757920591057
B cells,pDC,HMGB1,CXCR4,2.2207103,0.0,4.7558274,0.3281207286519913,0.3525528155026858,0.023141744,0.96301347,0.5094259833949872,0.00855116987644458
Macrophages,Naive/memory T cells,LGALS1,CD69,2.2094364,0.0,4.8424044,0.6678122255981765,1.1100581958240145,0.052634723,0.9633334,0.06289179882826706,0.00874674551944534
CD8 T cells,Plasma cells,CCL5,SDC1,2.2867968,0.0,3.5634673,1.9283804593415643,2.4265510221583417,0.3708752,0.95751524,0.00012037416386683537,0.00884534420728255
Plasma cells,CD8 T cells,MIF,CD74_CXCR4,2.2088392,0.0,4.8578887,0.5127837853256725,0.8148111919542325,0.0316867,0.96338975,0.23189554641050014,0.008944483197294505
CD8 T cells,Macrophages,HLA-A,APLP2,2.2076762,0.0,3.6818097,0.6715275544886559,0.9446255945008764,0.06857865,0.9581748,0.06289179882826706,0.009044162282943854
B cells,Naive/memory T cells,HMGB1,CXCR4,2.1915135,0.0,4.6506314,0.3081863737760287,0.5404698274719879,0.022629865,0.96261305,0.5419291864023793,0.009245139915005307
Macrophages,CD8 T cells,LGALS1,PTPRC,2.1865141,0.0,4.7320366,0.6575379345987346,1.1320879423960664,0.048950203,0.96292406,0.07073272371909939,0.009346438048342703
Macrophages,Macrophages,HLA-DRA,CD4,2.4744258,0.0,3.476634,1.1366610793722,2.2522595443169466,0.09500751,0.9570106,0.016692434404829804,0.009550651916944066
Macrophages,Macrophages,ICAM4,ITGAL,0.12259602,0.0,0.014758522,0.1641381091413659,-0.015375640590570644,0.04740043,0.59190875,0.7141036641877652,0.009656645179680545
Plasma cells,pDC,HMGB1,CXCR4,2.1768498,0.0,4.524253,0.2855546860439654,0.3011411738799763,0.022014907,0.9621141,0.5799911936998058,0.009757023369625995
B cells,CD8 T cells,HLA-E,CD8A,2.1758075,0.0,4.5811334,0.7495092287208257,1.5637637439730596,0.097289085,0.9623411,0.06289179882826706,0.009861015796232301
Macrophages,Naive/memory T cells,VIM,CD44,2.1719894,0.0,4.0467997,0.2550539511948222,0.42231430404481785,0.026947953,0.9600283,0.3616131816069468,0.00996554645963551
CD8 T cells,pDC,HMGB1,CXCR4,2.1670537,0.0,4.472532,0.2760452301581964,0.2912273213325862,0.021763233,0.961904,0.5976891872431584,0.010282365805253024
Naive/memory T cells,CD8 T cells,HLA-C,CD8B,2.164447,0.0,3.9027886,0.49473132990398805,1.0150144143576298,0.08627266,0.9593273,0.06289179882826706,0.010389047350470306
B cells,Macrophages,HLA-DRA,CD4,2.4070005,0.0,3.3623178,1.0995418872397213,1.263533313694666,0.09188353,0.9563176,0.06289179882826706,0.010712314384633532
B cells,B cells,HMGB1,CXCR4,2.1526465,0.0,4.510592,0.2816524594695325,0.33100849161027157,0.021948434,0.96205896,0.5840399824835574,0.010821143507067218
Macrophages,Macrophages,MDK,SDC4,0.12327665,0.0,0.01519451,0.13781688915451282,0.07682971604741853,0.04157608,0.59542024,0.4611691394920118,0.011264068249725916
Plasma cells,Naive/memory T cells,HMGB1,CXCR4,2.1476533,0.0,4.4241796,0.26562033116800277,0.4890581858492784,0.021527952,0.9617043,0.6157891546640164,0.011373330657899274
Macrophages,Macrophages,RPS19,C5AR1,2.17781,0.0,3.3213165,0.32326684678460316,0.5854779329265678,0.106595606,0.9560606,0.07398184322073408,0.011373330657899274
NK cells,Macrophages,HLA-A,APLP2,2.145898,0.0,3.5439365,0.6076855143759952,0.8207210049123379,0.06601058,0.9574033,0.06289179882826706,0.01148537495003693
pDC,pDC,HMGB1,CXCR4,2.1450295,0.0,4.356247,0.2546711226131016,0.11706469610592385,0.021197394,0.9614184,0.6400749273708997,0.011597954380911173
Macrophages,pDC,HLA-DPA1,CD4,2.242473,0.0,3.2996883,1.148815442912244,2.0236864616092562,0.09746247,0.9559232,0.015406138166451486,0.011597954380911173
NK cells,pDC,HMGB1,CXCR4,2.1433384,0.0,4.347319,0.25303049942068223,0.2561602346958036,0.021153951,0.9613803,0.6415255215257516,0.011938901440579889
Macrophages,B cells,LGALS1,CD69,2.1422372,0.0,4.5188494,0.621723384478929,1.0887294831202885,0.049117833,0.96209234,0.06908064375714455,0.012053619361026939
CD8 T cells,Naive/memory T cells,HMGB1,CXCR4,2.1378574,0.0,4.3736024,0.25611087528223375,0.4791443333018883,0.021281846,0.96149206,0.6328588221221443,0.012168871387523806
Macrophages,CD8 T cells,VIM,CD44,2.1375537,0.0,3.8408053,0.2223224501937669,0.35329264336917476,0.02557622,0.9590138,0.4091238235498812,0.012284657313533134
Macrophages,pDC,HLA-DRB1,CD4,2.2094045,0.0,3.2383425,1.120954365083982,2.053652780245495,0.099320084,0.9555261,0.017577507169332048,0.01251783247514266
Macrophages,Macrophages,TGM2,SDC4,0.12441274,0.0,0.015470936,0.31797760834625766,0.1853280341022182,0.17171283,0.5975899,0.22920009464889918,0.012870915182586748
T cells,pDC,HMGB1,CXCR4,2.12508,0.0,4.250918,0.23530909837107536,0.2035033435928304,0.020684866,0.9609619,0.6801140904775379,0.012871590677934705
Macrophages,Macrophages,VIM,CD44,2.1196482,0.0,3.733696,0.20530106040228568,0.16905299906059112,0.024862971,0.95845425,0.43564740782210704,0.013230142823283083
Naive/memory T cells,CD8 T cells,HLA-A,CD8B,2.1183457,0.0,3.7847588,0.48003946575138834,0.997023822163166,0.08626263,0.95872396,0.06289179882826706,0.01335072456179296
pDC,Naive/memory T cells,HMGB1,CXCR4,2.1158328,0.0,4.2598896,0.23473676773713895,0.30498170807522595,0.020728523,0.9610014,0.6748206633595463,0.013593483334679218
NK cells,Naive/memory T cells,HMGB1,CXCR4,2.114142,0.0,4.251159,0.2330961445447196,0.44407724666510573,0.02068604,0.9609629,0.6793559865071636,0.013715659955980893
Plasma cells,B cells,HMGB1,CXCR4,2.108786,0.0,4.290959,0.23908641686150656,0.27959684998756207,0.020879703,0.9611373,0.6583851714331815,0.01396160663561455
pDC,pDC,HLA-DRA,CD4,2.1628327,0.0,3.1519465,1.0064756555567285,0.7338728443761346,0.08613463,0.954948,0.06289179882826706,0.014085376280871833
Macrophages,T cells,VIM,CD44,2.1067746,0.0,3.6566863,0.1930651137494554,0.2735161541577211,0.024350159,0.9580374,0.4572148717175557,0.014085376280871833
pDC,Macrophages,GPI,AMFR,0.12834309,0.997,0.0156045705,-0.015817976194838032,-0.15249534643230106,0.01982806,0.5986236,1.0,0.014477187125896365
T cells,CD8 T cells,HLA-E,CD8A,2.101801,0.0,4.3169823,0.673729543164996,1.501725248349856,0.09167933,0.96125007,0.06289179882826706,0.014585758745632324
