Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,1.178679604612515e-52,5.657662102140073e-51,0,0,31.53843805336753,3771.0519842851063,BTG3;BTG2;CDKN1A;CD83;CSF2;CSF1;TNFAIP3;SLC2A3;TNF;IFIT2;ZFP36;ZC3H12A;NAMPT;CCRL2;OLR1;MAP3K8;JUNB;IER5;PHLDA1;IER2;IER3;DUSP4;DUSP5;DUSP2;DUSP1;PLAUR;FOS;RHOB;IL1B;SGK1;ATF3;HBEGF;BIRC3;PTGER4;PPP1R15A;PFKFB3;SOCS3;NFIL3;CCL4;EGR1;JUN;EGR2;GADD45B;TNFRSF9;KLF4;NR4A2;NR4A1;KLF6;MARCKS;NR4A3;MAFF;BHLHE40;TNFSF9;FOSB;CD69
MSigDB_Hallmark_2020,Inflammatory Response,3.162595634361125e-18,7.5902295224667e-17,0,0,12.609274943193554,508.09248123160353,PTGER4;CDKN1A;BTG2;CXCL8;CSF1;CD82;RGS16;EBI3;C5AR1;HIF1A;NAMPT;CCRL2;OLR1;CD14;MSR1;CD70;TNFRSF9;OSM;PLAUR;CYBB;KLF6;IL1B;IRF7;TNFSF9;CD69;HBEGF
MSigDB_Hallmark_2020,Interferon Gamma Response,7.665514079614607e-18,1.2264822527383372e-16,0,0,10.107027027027026,398.315914693689,CDKN1A;CIITA;TNFAIP3;HIF1A;IFIT2;OASL;SOCS3;MT2A;HLA-DMA;NAMPT;EPSTI1;HLA-DQA1;CD74;RSAD2;GZMA;MX1;PLSCR1;MTHFD2;OAS2;IRF4;PELI1;IRF7;PSME2;CMPK2;IRF8;XCL1;LAP3;CD69;HLA-DRB1
MSigDB_Hallmark_2020,Hypoxia,1.148585025259336e-14,1.3783020303112032e-13,0,0,10.985969387755102,352.6239160004627,PPP1R15A;JUN;CDKN1A;PFKFB3;ANXA2;DUSP1;PLAUR;TNFAIP3;SLC2A3;FOS;MT2A;LDHA;ZFP36;KLF6;NFIL3;BHLHE40;MAFF;HMOX1;TGFBI;ATF3;IER3;MT1E
MSigDB_Hallmark_2020,Apoptosis,5.166709369810557e-12,4.960040995018134e-11,0,0,8.87638324032914,230.68641663645852,TOP2A;BTG3;JUN;CDKN1A;BTG2;ANXA1;GADD45B;HMGB2;TNF;SMAD7;RHOB;DNAJA1;IL1B;PMAIP1;HMOX1;CD14;CD69;ATF3;IER3;BIRC3
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,1.121943475816386e-11,8.975547806531088e-11,0,0,7.89914447523798,199.16408073634517,EOMES;CD83;CSF2;GADD45B;CSF1;TNFRSF9;RGS16;SLC2A3;RHOB;PLSCR1;KLF6;NFIL3;IRF4;BHLHE40;MAFF;NFKBIZ;SPP1;CTLA4;IRF8;MAP3K8;PHLDA1
MSigDB_Hallmark_2020,Allograft Rejection,4.452672219314732e-11,3.0532609503872446e-10,0,0,7.269948186528498,173.27871782150893,SRGN;CD74;CSF1;GZMA;TAP2;CXCL13;HIF1A;TNF;MMP9;HLA-DMA;HLA-DMB;IFNG;IRF4;IL1B;CCL4;IRF7;HLA-DRA;IRF8;CCR5;FCGR2B;HLA-DQA1
MSigDB_Hallmark_2020,Complement,4.875031635934837e-10,2.9250189815609017e-09,0,0,7.624074408524471,163.47330178541384,DUSP5;APOBEC3G;GZMA;PLAUR;TNFAIP3;GZMK;PLSCR1;CTSL;MAFF;APOC1;IRF7;OLR1;LAP3;CTSD;CTSC;LGMN;CTSB;C1QC
MSigDB_Hallmark_2020,Interferon Alpha Response,4.678570108789876e-09,2.4952373913546005e-08,0,0,9.160277777777777,175.69663133675883,CD74;CSF1;RSAD2;MX1;IFIT2;OASL;PLSCR1;OAS1;CCRL2;EPSTI1;IRF7;CMPK2;PSME2;LAP3
MSigDB_Hallmark_2020,KRAS Signaling Up,3.0426266487557593e-08,1.4604607914027644e-07,0,0,7.748588235294117,134.11225191961861,PPP1R15A;CSF2;RGS16;PLAUR;TNFAIP3;KLF4;MMP9;LAT2;MAFB;IL1B;SPP1;IRF8;HBEGF;BIRC3
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,8.759831847303135e-08,3.822472078823186e-07,0,0,10.03313049357674,163.0434275665569,SOCS3;JUN;CSF2;CSF1;IL1B;EBI3;HMOX1;MAP3K8;CD14;CXCL13;TNF
MSigDB_Hallmark_2020,p53 Pathway,2.5837765839817625e-07,1.033510633592705e-06,0,0,5.478553652466696,83.1033231254338,PPP1R15A;JUN;CDKN1A;BTG2;CD82;VDR;RGS16;FOS;KLF4;HMOX1;TNFSF9;IER5;CTSD;ATF3;IER3;HBEGF
MSigDB_Hallmark_2020,KRAS Signaling Dn,4.3919740472756825e-05,0.00016216519559171752,0,0,8.643295469382426,86.71945115534275,NR4A2;BTG2;RSAD2;IFNG;MX1;SGK1;SKIL
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,8.305465102780935e-05,0.00027749555901276435,0,0,5.588661832564272,52.511132081970445,JUN;CXCL8;GADD45B;TPM4;SPP1;PLAUR;TNFAIP3;TGFBI;RHOB
MSigDB_Hallmark_2020,UV Response Up,8.671736219148885e-05,0.00027749555901276435,0,0,4.955197132616488,46.34524740468485,DNAJA1;NR4A1;BTG3;BTG2;HMOX1;FOSB;FOS;JUNB;ATF3;RHOB
MSigDB_Hallmark_2020,Coagulation,0.00021248829732197354,0.0006374648919659206,0,0,6.518288474810214,55.122712424991015,ANXA1;MAFF;APOC1;OLR1;MMP9;LGMN;CTSB
MSigDB_Hallmark_2020,mTORC1 Signaling,0.0003922132469273161,0.0011074256383830103,0,0,3.4877638707266954,27.356990454124354,PPP1R15A;LDHA;CDKN1A;BTG2;NFIL3;MTHFD2;NAMPT;BHLHE40;SLC2A3;HSPE1;CTSC;LGMN
MSigDB_Hallmark_2020,Cholesterol Homeostasis,0.0016653889169301022,0.004441037111813605,0,0,5.237795857988166,33.50982874734905,PLSCR1;NFIL3;PLAUR;ATF3;CXCL16;LGMN
MSigDB_Hallmark_2020,Estrogen Response Late,0.004373509381343942,0.011048865805500484,0,0,3.6993596225143244,20.095622609363957,TOP2A;BTG3;DUSP2;ZFP36;FOS;SGK1;KLF4
MSigDB_Hallmark_2020,G2-M Checkpoint,0.013203253444515404,0.03168780826683697,0,0,2.712650340530358,11.738430135521815,TOP2A;MT2A;MARCKS;STMN1;CKS2;MKI67;KPNA2;HIF1A
MSigDB_Hallmark_2020,TGF-beta Signaling,0.014474547516125065,0.03308468003685729,0,0,4.617826617826617,19.558174378934936,PPP1R15A;JUNB;SKIL;SMAD7
MSigDB_Hallmark_2020,E2F Targets,0.01986145072622695,0.04333407431176789,0,0,2.5039169735520588,9.812786958233232,TOP2A;CDKN1A;MTHFD2;STMN1;CKS2;HMGB2;MKI67;KPNA2
MSigDB_Hallmark_2020,Pancreas Beta Cells,0.027601370472372922,0.056735913335060624,0,0,8.947169811320755,32.11935411600542,MAFB;VDR
MSigDB_Hallmark_2020,Xenobiotic Metabolism,0.028367956667530312,0.056735913335060624,0,0,2.7374708624708624,9.752226416682312,CYP27A1;MT2A;SERTAD1;HMOX1;IRF8;APOE
MSigDB_Hallmark_2020,Myogenesis,0.03609793949174902,0.06930804382415812,0,0,2.8879892037786776,9.59251243610691,CDKN1A;GADD45B;ACSL1;BHLHE40;HBEGF
MSigDB_Hallmark_2020,Angiogenesis,0.042057785272003406,0.07764514204062167,0,0,6.880261248185777,21.801557893386924,SPP1;OLR1
MSigDB_Hallmark_2020,UV Response Dn,0.04466056842909156,0.07939656609616276,0,0,2.7125727791548973,8.432478172532935,ANXA2;DUSP1;BHLHE40;MT1E;SMAD7
MSigDB_Hallmark_2020,Bile Acid Metabolism,0.1510439100602986,0.2589324172462262,0,0,2.3131230593234187,4.372229791289183,CYP27A1;CH25H;ACSL1
MSigDB_Hallmark_2020,Estrogen Response Early,0.165920037171954,0.27462626842254456,0,0,1.9254480286738351,3.458584693842614,BHLHE40;PMAIP1;FOS;KLF4
MSigDB_Hallmark_2020,Glycolysis,0.2823064193795907,0.45169027100734516,0,0,1.5134786117836965,1.9141905453742714,LDHA;STMN1;TGFBI;IER3
MSigDB_Hallmark_2020,Myc Targets V2,0.3267096965639757,0.4831219176786061,0,0,1.7467628560858306,1.9540744020755512,DUSP2;HSPE1
MSigDB_Hallmark_2020,Notch Signaling,0.33073802595580115,0.4831219176786061,0,0,2.6172328086164045,2.8957814399783524,DLL1
MSigDB_Hallmark_2020,heme Metabolism,0.3321463184040417,0.4831219176786061,0,0,1.39375,1.5361629416397462,BTG2;ACP5;YPEL5;CTSB
MSigDB_Hallmark_2020,Apical Junction,0.34310362228374414,0.48438158440058,0,0,1.4691422321754075,1.57157490056169,SIRPA;TGFBI;MMP9
MSigDB_Hallmark_2020,Apical Surface,0.38793824677644717,0.5217360556703025,0,0,2.11781801922647,2.0053811753432544,PLAUR
MSigDB_Hallmark_2020,Unfolded Protein Response,0.39130204175272687,0.5217360556703025,0,0,1.3492747379003303,1.2659914723946508,MTHFD2;EIF4A3;ATF3
MSigDB_Hallmark_2020,Myc Targets V1,0.42173825874562254,0.5471199032375644,0,0,1.1842105263157894,1.0224123126084135,LDHA;TYMS;KPNA2;HSPE1;SRSF7
MSigDB_Hallmark_2020,Wnt-beta Catenin Signaling,0.46474158546687655,0.587042002695002,0,0,1.6461484959137542,1.2614003942701961,DLL1
MSigDB_Hallmark_2020,Pperoxisome,0.4951927893835449,0.6094680484720553,0,0,1.2174980615146032,0.8556675221783565,TOP2A;ACSL1
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,0.6173299868291904,0.7407959841950285,0,0,1.0565615917728595,0.5096341461453442,JUNB
MSigDB_Hallmark_2020,Fatty Acid Metabolism,0.7423887146607198,0.8691380074076719,0,0,0.756087727785841,0.22522515043455268,LDHA;ACSL1
MSigDB_Hallmark_2020,DNA Repair,0.8059477367116255,0.8789204679534792,0,0,0.6589693044212898,0.14216365316806798,CMPK2;TYMS
MSigDB_Hallmark_2020,Androgen Response,0.8132978352592576,0.8789204679534792,0,0,0.5976398934145413,0.12350700263303335,SGK1
MSigDB_Hallmark_2020,Adipogenesis,0.8420518420657404,0.8789204679534792,0,0,0.6040320496252262,0.10384138244699027,PFKFB3;APOE
MSigDB_Hallmark_2020,Mitotic Spindle,0.8474439230029774,0.8789204679534792,0,0,0.5957419683834778,0.09861353111028248,TOP2A;MARCKS
MSigDB_Hallmark_2020,Protein Secretion,0.8541959241964643,0.8789204679534792,0,0,0.5196906931786799,0.08190049476437693,CTSC
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,0.8606096248711151,0.8789204679534792,0,0,0.5076358534347849,0.07620338796647724,CDKN1A
MSigDB_Hallmark_2020,Oxidative Phosphorylation,0.913734582485544,0.913734582485544,0,0,0.48815513626834384,0.04403898437672725,LDHA;CYCS
KEGG_2021_Human,Rheumatoid arthritis,2.6568891070438345e-19,6.057707164059942e-17,0,0,25.65382528486164,1097.264410406736,JUN;CSF2;CXCL8;CSF1;FOS;TNF;HLA-DMA;HLA-DMB;IFNG;CTSL;IL1B;CCL3;HLA-DPB1;ACP5;CTLA4;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Antigen processing and presentation,5.797816917173515e-16,6.609511285577807e-14,0,0,19.724025974025974,691.9953610759469,CD74;CIITA;TAP2;TNF;HLA-DMA;HLA-DMB;IFNG;CTSL;HLA-DPB1;PSME2;HLA-DRA;HLA-DQA1;HLA-DRB1;HSPA1B;CTSB;HLA-DPA1;HLA-DQB1;LGMN
KEGG_2021_Human,Staphylococcus aureus infection,1.9408910736248143e-13,1.4750772159548587e-11,0,0,27.84622342831298,815.0717418594121,C1QB;C5AR1;FPR3;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;C1QC
KEGG_2021_Human,Influenza A,4.0038170589615217e-13,2.2821757236080673e-11,0,0,9.63671913187995,275.09323465109395,CIITA;CXCL8;RSAD2;MX1;TNF;SOCS3;HLA-DMA;HLA-DMB;IFNG;OAS1;OAS2;IL1B;IRF7;HLA-DPB1;CYCS;HLA-DRA;KPNA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Systemic lupus erythematosus,2.2843040025093e-12,1.0416426251442407e-10,0,0,26.797736916548796,718.3122589586537,C1QB;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;TNF;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;C1QC
KEGG_2021_Human,Cytokine-cytokine receptor interaction,6.602645543568739e-12,2.509005306556121e-10,0,0,9.439228125826064,242.99924789475264,IL1RN;CSF2;CXCL8;CSF1;CD70;TNFRSF9;EBI3;OSM;CXCL13;TNF;CXCL16;IFNG;IL1B;CCL4;CCL3;XCL2;TNFSF9;XCL1;CCR5
KEGG_2021_Human,Phagosome,7.77386261040561e-12,2.5320581073892555e-10,0,0,10.16578631452581,260.0433955942527,MSR1;TAP2;CYBB;TUBA1B;HLA-DMA;TUBA1A;HLA-DMB;CLEC7A;CTSL;HLA-DPB1;HLA-DRA;OLR1;CD14;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Leishmaniasis,2.3173782184639445e-11,6.604527922622242e-10,0,0,14.698444444444444,359.9355010077584,JUN;CYBB;FOS;TNF;HLA-DMA;HLA-DMB;IFNG;IL1B;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Tuberculosis,2.9821517871375616e-11,7.554784527415156e-10,0,0,8.547951114306255,207.1663558876021,CD74;CIITA;VDR;TNF;HLA-DMA;HLA-DMB;IFNG;CLEC7A;IL1B;HLA-DPB1;CYCS;HLA-DRA;CD14;FCGR2B;CTSD;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Type I diabetes mellitus,3.972020722833561e-11,8.817019445452962e-10,0,0,24.443584330283837,585.4033379983227,HLA-DMA;HLA-DMB;IFNG;IL1B;HLA-DPB1;HLA-DRA;TNF;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Asthma,4.253825171051868e-11,8.817019445452962e-10,0,0,46.26829268292683,1104.9153955224397,HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;TNF;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Graft-versus-host disease,8.473209474789721e-11,1.609909800210047e-09,0,0,22.313343328335833,517.480496748703,HLA-DMA;HLA-DMB;IFNG;IL1B;HLA-DPB1;HLA-DRA;TNF;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Toxoplasmosis,2.336438605924409e-10,4.097753862698194e-09,0,0,10.605640141003525,235.20364777154586,CIITA;TNF;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;CYCS;HLA-DRA;CCR5;HLA-DQA1;HLA-DRB1;HSPA1B;HLA-DPA1;BIRC3;HLA-DQB1
