source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,CXCL9,ACKR1,-0.08325426,1.0,0.00580397,-0.01874299141561796,-2.1149614717308136,0.007292306,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,CXCL9,CCR3,-0.036888447,1.0,0.0011971607,-0.021672757210302866,-3.5169826111223603,-0.11493299,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,CXCL9,CXCR3,-0.1295943,1.0,0.010408218,-0.10583571398969446,-3.7975283901136416,0.027219884,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,CXCL9,KIR2DL3,-0.082889736,1.0,0.0057677515,-0.04548850212181403,-4.01761418579901,0.013235729,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FADD,TRAF2,-0.096752465,0.895,0.008283012,-0.07803475501062528,-4.226680823409286,-0.0729036,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FASLG,TNFRSF10B,0.16926959,0.022,-0.034843728,0.18792073150545008,-2.190492685506692,11.733291,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FCER2,CR2,-0.098015934,0.218,0.009134455,-0.0168647959291999,-0.5931623685648916,0.008300769,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FN1,C5AR1,0.9525071,0.0,-0.60737854,1.5738575641801476,1.890839481650654,0.057162743,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FN1,CD79A,-0.27617234,1.0,0.076267034,-0.046159749220924966,-0.04791497944854878,0.0065058907,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,FN1,ITGA2,-0.15916072,1.0,0.011160972,-0.03836211597849809,-1.8466853179086578,0.0064693606,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,GAL,HLA-DPA1,0.8560783,0.0,-0.0140844835,,1.0439238096037435,0.02907211,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,GZMA,PARD3,-0.16281861,1.0,0.0084439255,-0.1181067201067607,-1.8319212173601795,0.033404816,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DPA1,LAG3,-0.30837303,1.0,0.07476999,-0.21895689814140523,-3.7321559646683093,-0.025230039,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DPB1,LAG3,-0.29990485,1.0,0.07196175,-0.18801832840923294,-3.6181241222122025,-0.0288406,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DQA1,LAG3,-0.24940683,1.0,0.0552155,-0.21049204157421864,-4.137005905828156,-0.013234091,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DQB1,LAG3,-0.18927824,0.981,0.03527554,-0.11775270439787916,-3.3287196184587198,-0.0121102575,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DRA,LAG3,-0.34197724,1.0,0.08591388,-0.1940904250422129,-3.5866476046594333,-0.045706272,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DRB1,LAG3,-0.22814244,1.0,0.04816376,-0.16462416404219476,-3.7508926966094727,-0.010580815,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,HLA-DRB5,LAG3,-0.18825345,1.0,0.034935694,-0.17850989668635672,-4.293770897779856,-0.0076200627,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,IL10,CD70,-0.09120916,1.0,0.008113608,-0.057844103948461706,-6.134392967894083,0.033474576,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,IL1B,ADRB2,-0.111727364,0.721,0.011206775,-0.06549959561234756,-5.196298881056911,-0.15999076,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,IL1B,IL1R2_IL1RAP,0.063839726,0.066,-0.04056856,0.11672626774669903,-2.045242370417764,-0.04219929,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,IL4,IL21R,-0.08317168,1.0,0.0026182032,-0.06336684637425866,-4.587751653365301,0.18451159,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,IL6,FCGR3B,-0.057288148,0.644,0.0032802958,-0.06402046629128076,-5.792988620602916,-0.0014119078,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,L1CAM,CD9,0.06747094,0.0,-0.0027127643,0.3276001343408498,1.3580928890616015,-0.0023650995,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,L1CAM,ERBB2,-0.053881604,0.266,0.0015987871,2.136689592521085e-05,-2.302803029158572,0.005422179,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,LGALS3,LAG3,-0.1473681,0.836,0.021377219,-0.07022559776706574,-3.0599952267917967,0.01878945,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,LTF,IGDCC4,-0.04898134,0.514,0.0011411579,-0.02733221529179104,-2.576525134519229,-0.05674023,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,LTF,IL1RL1,-0.092192605,0.522,0.008439527,-0.03526372905283049,-3.4092355711523257,-0.06094361,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,NTNG2,LRRC4,-0.036588028,0.417,0.0013076467,0.0020893638595165694,-1.696707495689194,0.017531553,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,PNOC,OPRL1,0.11232397,0.003,-0.025436701,0.3929789412749056,1.9499458967456509,0.40134802,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,PSAP,CD1B,-0.18212506,0.962,0.014732158,-0.06511616874879526,-2.0194790422919766,-0.011687307,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,S100A12,CD36,0.87634134,0.0,-0.20046851,1.7080861648766656,-1.5412315647512465,-0.043044172,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,S100A8,CD36,0.8399481,0.0,-0.33588317,1.6926086606880677,-0.7250412839212688,-0.04804995,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,S100A8,CD68,0.7756316,0.0,-0.31265977,1.2211751808771727,-1.4946296947918096,-0.015518564,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,S100A9,CD36,0.80854964,0.0,-0.4527127,1.6887972882563418,0.27273792387350304,-0.07727209,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,S100A9,CD68,0.74423313,0.0,-0.42141157,1.2173638084454468,-0.4968504869970378,-0.02495636,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,SAA1,CD36,0.9049286,0.0,-0.094098926,1.7464915614216692,0.15340545343357892,0.17196782,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,SAA1,FPR1,1.0038098,0.0,-0.104101546,1.073214204888495,-1.0900781387484977,0.03545672,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,SCGB3A1,MARCO,0.08111664,0.0,-0.010890776,0.6666291964234051,-0.8353813066199824,-0.012418906,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,SCGB3A1,NOTCH3,-0.05695102,1.0,0.0032087155,-0.027087285646390062,-4.1902178121451295,0.014396168,,,
