source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocytes/DC,Naive/Memory CD8 T cells,TNFSF4,TRAF2,-0.061841972,1.0,0.0037966822,-0.08863370504544532,-3.6924332459748705,0.0059476765,,1.0,
Monocytes/DC,Naive/Memory CD8 T cells,TNFSF9,ADGRG5,-0.103319645,1.0,0.010353361,-0.13940006160931867,-3.245721583477876,0.0023554906,,1.0,
Monocytes/DC,Naive/Memory CD8 T cells,TNFSF9,HLA-DPA1,-0.21996751,1.0,0.038641054,-0.35457007366536364,-3.5179857854986123,0.0013922219,,1.0,
Monocytes/DC,Naive/Memory CD8 T cells,TNFSF9,TNFRSF9,-0.06281286,1.0,0.0005302619,-0.12145770556672153,-3.183976870193185,9.704731e-05,,1.0,
Monocytes/DC,Naive/Memory CD8 T cells,TNFSF9,TRAF2,-0.088913456,1.0,0.006859789,-0.13707347998701633,-2.83620339635092,0.0016760029,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),ADCYAP1,ADRB2,-0.044740163,0.961,0.0015948147,-0.08726939358569928,-2.666426711561406,0.00037588368,,0.5529058828602583,
Monocytes/DC,Non-classical monocytes (CD16+),ADCYAP1,VIPR2,-0.027963188,0.818,0.00077042077,-0.04946367273493055,-3.135186041735375,0.0031452123,,0.9132826292903918,
Monocytes/DC,Non-classical monocytes (CD16+),ADM,ADRB2,0.70135087,0.0,-0.09526438,0.4249805133510111,0.04723706958562923,-0.0073768115,,0.04891058329512249,
Monocytes/DC,Non-classical monocytes (CD16+),ADM,RAMP1,0.6980229,0.0,-0.10503275,0.43837234146576365,-1.1908426302906054,-0.052362204,,0.36274695194812745,
Monocytes/DC,Non-classical monocytes (CD16+),APOE,LRP8,-0.094719775,1.0,0.0026204581,-0.208766090566571,-2.5702317203219893,0.00023613882,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),BTLA,CD247,-0.25391874,1.0,0.033788044,-0.2488547241699571,-0.7524962581234452,2.1324368,,0.07960899228624806,
Monocytes/DC,Non-classical monocytes (CD16+),BTLA,CD79A,-0.1646448,0.994,0.019728718,-0.12856224076012085,-0.868411697116987,0.60157853,,0.23574594480252212,
Monocytes/DC,Non-classical monocytes (CD16+),C3,C5AR2,0.56739104,0.0,-0.1329666,0.409271892506623,0.26251160400089724,-0.009589645,,0.03539473069053451,
Monocytes/DC,Non-classical monocytes (CD16+),C3,CR2,-0.09167302,1.0,0.008166841,-0.13324678938209603,-4.165690094261972,-0.0019116858,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL13,ACKR1,0.011289859,0.764,-0.0011933987,-0.04829137239000336,-3.4920211416284337,-0.014863086,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL13,CCR2,-0.055717364,0.982,0.002164169,-0.09611099130868729,-4.548262692196536,0.050907463,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL13,CCR3,-0.02457587,1.0,0.000603745,-0.03728458886357128,-4.9136972784125845,-0.12796842,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL13,CCR5,-0.042337354,0.996,0.0014937294,-0.12135059414313416,-3.9154190146286076,0.011619556,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL13,CXCR3,-0.08592787,0.998,0.003677943,-0.13226293894536867,-4.160838905882737,0.024766179,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL17,ACKR1,0.0065707285,0.804,-0.0016429761,-0.05465161483266964,-3.924922619558834,0.008412301,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL18,ACKR1,-0.014463812,0.991,-0.0036468732,-0.10413871125890006,-1.7452947580598521,-0.00038467624,,0.7883027217841653,
Monocytes/DC,Non-classical monocytes (CD16+),CCL18,CCR3,-0.05032954,1.0,0.0018449671,-0.09313192773246798,-3.1669708948440034,-0.0033119912,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL19,CCR7,-0.18818913,1.0,-0.0026067975,-0.1045880430971543,-0.086108065901779,-0.0020955761,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL19,CXCR3,-0.069999464,0.998,-0.0009986996,-0.0914493825398817,-1.1399627136877104,0.0010898326,,0.9411241042668972,
Monocytes/DC,Non-classical monocytes (CD16+),CCL2,ACKR1,0.04388094,0.833,0.0019114554,-0.05380286625256246,-0.6945820124823618,0.0002713675,0.625223,0.2821823999849907,
Monocytes/DC,Non-classical monocytes (CD16+),CCL2,CCR2,-0.023126284,0.986,-0.0034663288,-0.10162248517124639,-1.7508235630504645,-0.00092945906,,0.746923449128289,
Monocytes/DC,Non-classical monocytes (CD16+),CCL2,CCR3,0.008015213,0.838,-0.0009670126,-0.04279608272613038,-2.116258149266513,0.0023364238,,0.2861657213484323,
Monocytes/DC,Non-classical monocytes (CD16+),CCL2,CCR5,-0.009746272,0.995,-0.0023924923,-0.12686208800569326,-1.1179798854825358,-0.00021214772,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL20,CCR6,-0.08203773,0.983,-0.0063728634,-0.10038193696224564,-1.6567968215505537,0.05054317,,0.7308221558096586,
Monocytes/DC,Non-classical monocytes (CD16+),CCL20,CXCR3,-0.057185564,0.996,-0.0047609103,-0.11028023601545864,-1.4041582376367758,-0.01123218,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL21,CCR7,-0.23036067,1.0,0.029711891,-0.19625877657736746,-1.3071478129586285,-0.003416739,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL21,CXCR3,-0.112170994,1.0,0.011383029,-0.18312011602009487,-2.36100246074456,0.0017769211,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL3,CCR3,-0.09948377,1.0,0.0042140014,-0.1841487342558819,-3.298199271988749,-0.0042847744,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL3,CCR5,-0.11724526,1.0,0.010425888,-0.2682147395354448,-2.299921008204772,0.0003890583,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL4,CCR3,-0.13501804,1.0,0.0059266076,-0.28790109012977594,-3.167696015241433,-0.0062749735,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL4,CCR5,-0.15277952,1.0,0.014663059,-0.3719670954093388,-2.1694177514574555,0.0005697688,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL4,CNR2,-0.14151625,1.0,0.009122927,-0.26444185258518016,-2.420952200620699,-0.0013256234,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL5,ACKR1,-0.25763494,1.0,-0.02681305,-0.42312232969146557,-1.7601054651336718,-0.012593629,,1.0,
