source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,CD8/Effector T cells,HLA-B,CD8B,2.0802894,0.154,2.8395443,0.10280686606682188,0.8538407579253724,0.12980886,0.95205855,1.0,0.0970955149875681
Macrophages,T cells,HLA-DRB1,CD4,2.303441,0.0,2.3828108,1.348085073744559,3.3262623550983936,0.24579227,0.9478941,0.04555694698879415,0.09881500832554954
CD8/Effector T cells,Monocytes/DC,RPS19,C5AR1,2.070242,0.0,3.2211921,1.0805438931585312,1.3878645873687483,0.16445522,0.95485586,0.05385478109184943,0.10229526900574051
NK/Cytotoxic T cells,Monocytes/DC,GNAI2,FPR1,2.066941,0.0,3.38774,2.962930332651855,2.844957039577227,0.16572742,0.95593,0.04290475364442658,0.10405599288755377
NK/Cytotoxic T cells,Macrophages,ADAM10,IL6R,0.27550942,0.0,0.07068457,0.20542911906301278,0.42659658736665973,0.06080921,0.7580576,0.7309054612617445,0.10556199016658191
Monocytes/DC,NK/Cytotoxic T cells,HLA-A,CD8A,2.3157604,0.0,2.3078802,0.3703142749198869,0.4478450093063655,0.06490437,0.9470994,0.6343633499174051,0.10583037725990879
CD8/Effector T cells,NK/Cytotoxic T cells,HLA-B,CD8A,2.30121,0.0,2.2913525,0.11470738873520911,0.0918503978210854,0.053001024,0.946919,1.0,0.10761841401619632
CD8/Effector T cells,CD8/Effector T cells,HLA-A,CD8B,2.0484064,0.0,2.7846782,0.3909938924067322,1.3628786715078587,0.15477434,0.95161134,0.2066538601061232,0.10761841401619632
Macrophages,T cells,HLA-DPA1,CD4,2.1163058,0.0,2.1605864,1.2769884940924385,2.873306466092094,0.24015011,0.9454227,0.05294041511949476,0.11123523793722037
Macrophages,T cells,HLA-DPB1,CD4,2.108027,0.0,2.1507552,1.2561865001597954,2.8972182706479206,0.23827964,0.94530493,0.05385478109184943,0.11306398267023134
Macrophages,Macrophages,IGF2,INSR,0.267461,0.0,0.07144289,0.855855829135967,1.0267576876349778,0.76561254,0.7590348,0.05385478109184943,0.11424529698408226
Macrophages,Macrophages,HLA-DQB1,CD4,2.0205154,0.0,3.4546824,1.4787247041911153,2.671475896308045,0.482816,0.9563404,0.007734073503060229,0.11490621319347405
NK/Cytotoxic T cells,NK/Cytotoxic T cells,HLA-A,CD8A,2.1537313,0.0,2.123834,0.2605367588723226,0.30418142161905637,0.059728447,0.94497836,0.76693726439399,0.11676192242244962
NK/Cytotoxic T cells,NK/Cytotoxic T cells,HLA-C,CD8A,2.1354856,0.0,2.1031086,0.37436392609606917,0.5018784720777165,0.06682474,0.9447229,0.576776497724132,0.12051356770619139
T cells,NK/Cytotoxic T cells,HLA-B,CD8A,2.1170137,0.976,2.0821266,-0.04221688298954218,-0.18108414419963204,0.048161447,0.9444605,1.0,0.12240946234478194
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-E,CD8B,1.9819654,0.0,2.6703427,0.5484246982835298,1.633813006050717,0.17973872,0.95063686,0.06647860064611867,0.12240946234478194
T cells,NK/Cytotoxic T cells,SPTAN1,PTPRA,0.27284485,0.0,0.074441925,0.11545334441411785,0.2761422883259315,0.091932304,0.76277536,0.9620295224333921,0.12291121981259666
Monocytes/DC,NK/Cytotoxic T cells,HLA-C,CD8A,2.1064913,0.0,2.0701745,0.35630976493777855,0.437442111411134,0.06577828,0.9443093,0.599318868273325,0.12431866807985464
Macrophages,CD8/Effector T cells,HLA-A,CD8A,1.9811034,0.0,3.5684006,0.21326152326419104,0.8686793858908912,0.100353904,0.9570115,0.6383499101611304,0.12431866807985464
Monocytes/DC,NK/Cytotoxic T cells,HLA-E,CD8A,2.0523286,0.0,2.0086517,0.381219143092824,0.5438713359724847,0.068409435,0.9435107,0.53710730308323,0.130125918334704
Macrophages,Macrophages,IL16,CD9,0.27590293,0.0,0.07465412,0.28976371541377727,0.36982797654339283,0.12442531,0.76303273,0.59290468662366,0.13155978420597592
