source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Endothelial cells,B cells,APP,CD74,3.3136835,0.0,7.983423,1.4095987268420622,1.8452222894341603,0.019863175,0.96855575,0.05264525734809808,3.4696131654504763e-06
CD8 T cells,T cells,HLA-B,CD3D,3.1013794,0.0,8.169457,1.0203535473994678,1.3387378797537677,0.019764978,0.9689047,0.0740260257334967,3.7313237220448653e-06
Endothelial cells,Macrophages,APP,CD74,3.2884095,0.0,7.9034324,1.3960672993663676,2.2626625292099742,0.019664153,0.9684021,0.0558336169011151,4.002544784385847e-06
NK cells,CD8 T cells,HLA-B,CD8A,3.0924892,0.0,8.609696,1.2283530581648292,1.9654277718653748,0.035054866,0.9696857,0.06829218541648123,4.002544784385847e-06
Endothelial cells,CD8 T cells,HLA-B,CD8A,3.031516,0.0,8.351673,1.1857242341973238,1.8710772672537397,0.03400431,0.96923524,0.0740260257334967,5.501292350006276e-06
CD8 T cells,NK cells,HLA-B,KLRD1,3.05049,0.0,7.73128,1.8121852593961796,1.9839099391544237,0.048845496,0.96806335,0.009504769359797263,5.501292350006276e-06
T cells,CD8 T cells,HLA-B,CD3D,3.02838,0.0,7.9550133,0.9731244484794606,1.382730993230546,0.019246157,0.96850145,0.0740260257334967,5.829567247456788e-06
Memory T cells,CD8 T cells,HLA-B,CD8A,3.0187724,0.0,8.297746,1.1768153056495168,1.864965139304818,0.033784743,0.9691385,0.0740260257334967,6.167349584197216e-06
T cells,T cells,HLA-B,CD3D,3.0143652,0.0,7.8392215,0.9595195240861996,1.1949686960613,0.018966015,0.96827704,0.0740260257334967,6.871434823286863e-06
Cycling T cells,CD8 T cells,HLA-B,CD8A,3.0012674,0.0,8.22367,1.1645775085763255,1.8840144241795942,0.033483136,0.96900415,0.0740260257334967,7.99885752496471e-06
NK cells,CD8 T cells,HLA-B,CD3D,2.9973683,0.0,7.835581,0.9514445285257813,1.2838754355391535,0.018957207,0.9682699,0.0740260257334967,8.7979964087879e-06
NK cells,T cells,HLA-B,CD3D,2.983354,0.0,7.7215276,0.9378396041325203,1.0961131383699074,0.018681271,0.96804386,0.0740260257334967,9.211823524728866e-06
T cells,NK cells,HLA-B,KLRD1,2.9634757,0.0,7.418757,1.7513512360829113,1.840140755461956,0.046871006,0.9674193,0.011806799254208888,1.1894338107470207e-05
T cells,CD8 T cells,HLA-A,CD8A,2.9614043,0.0,8.054979,1.3308820326861022,2.2055904441603253,0.037601627,0.96869135,0.05169884685719008,1.2374678238126035e-05
pDC,CD8 T cells,HLA-B,CD8A,2.9581475,0.0,8.041198,1.1344318947096192,1.7336574609856483,0.032740194,0.9686654,0.0740260257334967,1.2864521254237116e-05
CAFs,NK cells,LGALS1,CD69,2.9574766,0.0,8.364184,1.4353940470035278,2.2581344006097543,0.033449907,0.9692576,0.046713834230791756,1.3363861759237267e-05
Plasma cells,CD8 T cells,HLA-C,CD8A,2.9509346,0.0,8.010674,1.3319295198507293,2.2473522871839995,0.037549417,0.9686076,0.05198736081012377,1.491888394941913e-05
pDC,pDC,APP,CD74,3.2689319,0.0,7.20997,1.310461687961631,1.5497848391409472,0.017938783,0.96696645,0.0740260257334967,1.5456219946338353e-05
pDC,B cells,APP,CD74,3.2247164,0.0,7.085765,1.28679242828401,1.6109510839623096,0.017629754,0.9666878,0.0740260257334967,1.712521848331928e-05
CAFs,NK cells,B2M,KLRD1,2.9374256,0.0,7.3251953,1.209815858640722,1.0633522380830192,0.032988593,0.9672187,0.0740260257334967,1.770054296313148e-05
Endothelial cells,CD8 T cells,HLA-B,CD3D,2.9363952,0.0,7.600757,0.9088157045582759,1.1895249309275184,0.01838908,0.9677991,0.0740260257334967,1.8285366428483864e-05
NK cells,NK cells,HLA-B,KLRD1,2.9324641,0.0,7.3073754,1.729671316129232,1.7412851977705635,0.04616731,0.9671801,0.01334908963595693,1.9483496819762233e-05
pDC,Macrophages,APP,CD74,3.1994424,0.0,7.014768,1.2732610008083154,2.0283913237381235,0.017453112,0.96652526,0.0740260257334967,2.0096802773441315e-05
Memory T cells,CD8 T cells,HLA-B,CD3D,2.9236515,0.0,7.551678,0.8999067760104689,1.1834128029785969,0.018270342,0.96769804,0.0740260257334967,2.1351900214860205e-05
Endothelial cells,T cells,HLA-B,CD3D,2.9223804,0.0,7.4901223,0.8952107801650149,1.0017626337582723,0.018121414,0.9675699,0.0740260257334967,2.199369092257266e-05
Memory T cells,T cells,HLA-B,CD3D,2.909637,0.0,7.4417577,0.8863018516172079,0.9956505058093507,0.018004403,0.9674681,0.0740260257334967,2.330574762506088e-05
Cycling T cells,CD8 T cells,HLA-B,CD3D,2.9061465,0.0,7.484263,0.8876689789372776,1.202462087853373,0.018107237,0.9675576,0.0740260257334967,2.604376280959375e-05
Cycling T cells,B cells,HMGB1,CXCR4,2.894888,0.0,8.141726,1.2942284036083622,1.7457457253530193,0.016213037,0.9688534,0.0740260257334967,2.8196922603717703e-05
Cycling T cells,T cells,HLA-B,CD3D,2.8921323,0.0,7.375324,0.8740640545440166,1.0146997906841269,0.017843673,0.96732664,0.0740260257334967,2.8933623670055733e-05
CD8 T cells,CD8 T cells,HLA-C,CD8A,2.889134,0.0,7.7491503,1.2787799508081568,2.0825559013439183,0.036323544,0.96809906,0.06033730851350747,2.9679809586188383e-05
CD8 T cells,Memory T cells,HLA-B,CD3D,2.9411023,0.0,6.789417,0.8647463899838941,1.1208695667811184,0.016426144,0.965993,0.0740260257334967,3.0435487467455367e-05
PVL,CAFs,TIMP1,CD63,2.8774636,0.0,8.26644,1.605324037497709,2.4410625815179525,0.02984022,0.96908194,0.02212861571203952,3.1975302170271516e-05
T cells,NK cells,B2M,KLRC1,3.3098989,0.0,6.741629,1.6376949724122942,1.7126543816018716,0.048813324,0.96587676,0.018689660666580895,3.355306427398229e-05
Endothelial cells,NK cells,HLA-B,KLRD1,2.871491,0.0,7.088382,1.6870424921617266,1.6469346931589284,0.044783726,0.9666937,0.020860865940849394,3.435617246160431e-05
CD8 T cells,NK cells,B2M,KLRC1,3.2836533,0.0,6.67564,1.6136373648122821,1.69034563109307,0.048335526,0.9657143,0.019509727605363236,3.435617246160431e-05
B cells,CD8 T cells,HLA-B,CD8A,2.8693256,0.0,7.665328,1.072336475441544,1.6482735618276192,0.031209817,0.9679307,0.0740260257334967,3.516876613724601e-05
Plasma cells,NK cells,B2M,KLRC1,3.2758071,0.0,6.655913,1.6064502207212819,1.6826523237341373,0.04819269,0.9656653,0.019760190795473257,3.516876613724601e-05
CD8 T cells,CD8 T cells,HLA-B,CD8B,2.9176507,0.0,6.5874925,1.2282978931344417,1.9195273911073776,0.03888583,0.96549356,0.04562671161300236,3.6822416666e-05
pDC,CD8 T cells,HLA-B,CD3D,2.8630266,0.0,7.3181977,0.8575233650705714,1.052105124659427,0.017705463,0.96720356,0.0740260257334967,3.6822416666e-05
Memory T cells,NK cells,HLA-B,KLRD1,2.8587472,0.0,7.042611,1.6781335636139196,1.6408225652100068,0.044494558,0.9665893,0.021617222872499436,3.7663464273332326e-05
NK cells,NK cells,B2M,KLRC1,3.2391613,0.0,6.5637746,1.5728694300610626,1.578607884378921,0.04752555,0.9654334,0.020894288858971117,3.7663464273332326e-05
T cells,Memory T cells,HLA-B,CD3D,2.854088,0.0,6.514967,0.8039123666706258,0.9771003830886507,0.015762147,0.96530867,0.0740260257334967,3.9374019010894034e-05
Cycling T cells,Memory T cells,HMGB1,CXCR4,2.85278,0.0,7.856789,1.2608551212529293,1.6842605606984087,0.015645627,0.96831137,0.0740260257334967,3.9374019010894034e-05
pDC,T cells,HLA-B,CD3D,2.8490124,0.0,7.2116756,0.8439184406773104,0.8643428274901809,0.017447745,0.9669702,0.0740260257334967,4.024351660733315e-05
CD8 T cells,Cycling T cells,HLA-B,CD3D,2.9083872,0.0,6.50773,0.8329848023685775,0.9779351219972188,0.01574464,0.96529007,0.0740260257334967,4.024351660733315e-05
Cycling T cells,NK cells,HLA-B,KLRD1,2.8412423,0.0,6.9797406,1.6658957665407284,1.6598718500847829,0.044097345,0.9664442,0.01990301096083441,4.2010958626881705e-05
CD8 T cells,CD8 T cells,HLA-A,CD8A,2.8412104,0.0,7.546351,1.2316121929573483,2.0344600751589765,0.035227284,0.967687,0.0672408752049255,4.29089113114571e-05
Macrophages,CD8 T cells,HLA-B,CD8A,2.836808,0.0,7.5277214,1.0496020719056827,1.6056815674557985,0.030649543,0.9676483,0.0740260257334967,4.473324148148106e-05
T cells,CD8 T cells,HLA-C,CD8A,2.833978,0.0,7.5157456,1.23134240901873,1.9849882576264832,0.035229474,0.9676234,0.06721472386083481,4.5659627132419086e-05
Memory T cells,NK cells,B2M,KLRC1,3.1784081,0.0,6.4110236,1.51719942371952,1.5015577691860025,0.046419546,0.96503836,0.023047576437481326,4.754084699324446e-05
Epithelial (ambiguous),NK cells,B2M,KLRD1,2.8275766,0.0,6.930658,1.1091562902352514,1.0001506602924857,0.031211818,0.9663296,0.0740260257334967,4.8495670805551116e-05
NK cells,Memory T cells,HLA-B,CD3D,2.8230767,0.0,6.417155,0.7822324467169466,0.8782448253972581,0.015525503,0.9650545,0.07495730640348293,4.945997309686906e-05
Cycling T cells,CD8 T cells,HLA-A,CD8A,2.8159595,0.0,7.439496,1.2107535230638633,1.9414508897278107,0.034728475,0.9674633,0.07053344610390001,5.3411968484056265e-05
T cells,CD8 T cells,HLA-B,CD8B,2.8306365,0.0,6.321205,1.1674638698211734,1.7757582074149099,0.037313942,0.9647996,0.05387620282884738,5.442366698439019e-05
Cycling T cells,CD8 T cells,HLA-C,CD8A,2.8125632,0.0,7.425124,1.2129258334021324,1.9299758337958979,0.034804694,0.96743286,0.06999568205667922,5.442366698439019e-05
Cycling T cells,NK cells,B2M,KLRC1,3.1225634,0.0,6.2706137,1.4660229283712585,1.4336752855938966,0.0454029,0.96466285,0.025282426802315027,5.647547071280588e-05
T cells,Cycling T cells,HLA-B,CD3D,2.821373,0.0,6.244667,0.7721507790553093,0.834165938304751,0.0151081905,0.9645921,0.08110218281746326,5.75155852578054e-05
CAFs,CD8 T cells,LGALS1,CD69,2.8009343,0.0,7.2446175,1.3048405797933726,2.1203883959279195,0.028972555,0.9670429,0.0740260257334967,5.75155852578054e-05
Endothelial cells,NK cells,B2M,KLRC1,3.1074717,0.0,6.232669,1.4521919652546813,1.453352051269988,0.045128155,0.96455926,0.025919039160017115,5.8565185011864714e-05
NK cells,CD8 T cells,HLA-B,CD8B,2.7996254,0.0,6.226302,1.1457839498674942,1.6769026497235173,0.036753733,0.9645418,0.05768782537890655,5.962424828759386e-05
pDC,NK cells,HLA-B,KLRD1,2.7981224,0.0,6.8248696,1.6357501526740221,1.509514886890837,0.043118883,0.9660784,0.03115962938529604,6.0692785223639956e-05
pDC,NK cells,B2M,KLRC1,3.0865657,0.0,6.180105,1.4330359279467164,1.357059802892262,0.044747565,0.96441424,0.026783735438865763,6.506167205771133e-05
NK cells,Cycling T cells,HLA-B,CD3D,2.7903616,0.0,6.150913,0.75047085910163,0.7353103806133585,0.014881364,0.9643329,0.08484312775418817,6.730295205450702e-05
NK cells,CD8 T cells,HLA-C,CD8A,2.7831068,0.0,7.300472,1.1875905091879657,1.8850994301110418,0.034220397,0.96716505,0.0740260257334967,6.843779253876947e-05
B cells,CD8 T cells,HLA-B,CD3D,2.7742047,0.0,6.9761224,0.7954279458024961,0.9667212255013979,0.016877856,0.9664358,0.0740260257334967,7.18991449973241e-05
CAFs,CD8 T cells,LGALS1,PTPRC,2.7655735,0.0,6.9917207,1.2417780116851562,1.8821453309440748,0.023103444,0.96647197,0.0740260257334967,7.425405055086476e-05
Macrophages,NK cells,B2M,KLRC1,3.0354316,0.0,6.0515394,1.386178344318868,1.3336174800699383,0.04381667,0.9640517,0.029179465603460124,7.425405055086476e-05
CAFs,CAFs,TIMP1,CD63,2.7626395,0.0,7.632176,1.506475075221089,2.358873607626335,0.027550649,0.9678633,0.035128166096004436,7.66468401729047e-05
Endothelial cells,Memory T cells,HLA-B,CD3D,2.7621033,0.0,6.2248397,0.739603622749441,0.783894320785623,0.01506022,0.9645378,0.08177658437815337,7.907748613759611e-05
B cells,T cells,HLA-B,CD3D,2.7601905,0.0,6.8745794,0.7818230214092351,0.7789589283321517,0.016632186,0.96619713,0.0740260257334967,8.03070086588428e-05
CAFs,T cells,LGALS1,PTPRC,2.7573416,0.0,6.932848,1.2342350644013653,1.7945271901221826,0.022908904,0.9663347,0.0740260257334967,8.279446327444022e-05
B cells,NK cells,B2M,KLRC1,3.0020995,0.0,5.967733,1.3556346186640045,1.237836104778144,0.043209866,0.96380925,0.030871640600873523,8.65966250776551e-05
Memory T cells,Memory T cells,HLA-B,CD3D,2.7493596,0.0,6.184645,0.7306946942016341,0.7777821928367015,0.014962976,0.9644268,0.0834405822092211,8.917870981049144e-05
Cycling T cells,pDC,HMGB1,CXCR4,2.7426138,0.0,7.1113133,1.1735465143371964,1.2795222803402935,0.014161124,0.9667457,0.0985275722000644,9.445644182430474e-05
Macrophages,CD8 T cells,HLA-B,CD3D,2.741687,0.0,6.8508883,0.7726935422666348,0.9241292311295772,0.016574867,0.9661407,0.0740260257334967,9.57995250229866e-05
PVL,NK cells,B2M,KLRC1,2.9807353,0.0,5.9140167,1.3360552768735783,1.308753156078895,0.04282093,0.96365124,0.032033895880744664,9.57995250229866e-05
Endothelial cells,CD8 T cells,HLA-B,CD8B,2.7386518,0.0,6.0397067,1.1031551258999888,1.5825521451118822,0.03565226,0.9640178,0.06455532045001816,9.988554990812801e-05
Cycling T cells,Memory T cells,HLA-B,CD3D,2.731855,0.0,6.1294336,0.7184568971284429,0.7968314777114776,0.014829398,0.9642727,0.08580855750196645,0.00010126647264790268
Endothelial cells,Cycling T cells,HLA-B,CD3D,2.7293882,0.0,5.966577,0.7078420351341246,0.6409598760017234,0.014435386,0.9638059,0.09282110045462424,0.0001040567082059307
Cycling epithelial,B cells,HMGB1,CXCR4,2.7287412,0.0,7.342104,1.128923398781188,1.5642431779767074,0.014620707,0.96725523,0.08956103563164897,0.00010546600602578593
Macrophages,T cells,HLA-B,CD3D,2.7276726,0.0,6.7511683,0.7590886178733738,0.736366933960331,0.016333608,0.96590006,0.0740260257334967,0.00010688476129762737
Memory T cells,CD8 T cells,HLA-B,CD8B,2.7259083,0.0,6.0007076,1.0942461973521818,1.5764400171629607,0.035422053,0.9639053,0.0660445309306434,0.00010831298808860324
NK cells,CD8 T cells,HLA-A,CD8A,2.724257,0.0,7.051436,1.1350120069712775,1.8153003664534824,0.03291696,0.9666095,0.0740260257334967,0.00010975065704595516
PVL,CD8 T cells,HLA-B,CD8A,2.7200124,0.0,7.033474,0.9679476387744452,1.6260731539075621,0.028637188,0.9665683,0.0740260257334967,0.00011559590485648964
Endothelial cells,Plasma cells,APP,CD74,2.7190194,0.0,6.1013384,1.0912441495406133,0.9406879068111397,0.01518045,0.96419346,0.0801571984158114,0.00011708085021790428
Memory T cells,Cycling T cells,HLA-B,CD3D,2.7166448,0.0,5.92805,0.6989331065863176,0.6348477480528019,0.014342176,0.9636927,0.09482826869791373,0.00011857524952680095
B cells,NK cells,HLA-B,KLRD1,2.7093005,0.0,6.505854,1.573654733405947,1.4241309877328079,0.041103378,0.96528524,0.037248836520071146,0.00012464739303389924
CD8 T cells,Cycling T cells,HLA-B,CD8A,2.8105245,0.0,5.6651,0.8888419672321095,1.2670983632441175,0.023065776,0.96289057,0.0740260257334967,0.00012618907125855762
Cycling T cells,CD8 T cells,HLA-B,CD8B,2.7084036,0.0,5.9471383,1.0820084002789905,1.5954893020377368,0.035105832,0.96374893,0.06800205174774078,0.00012774018524438753
Cycling T cells,CD8 T cells,HMGB1,CXCR4,2.7070832,0.0,6.8708854,1.1453874364417918,1.572079872056481,0.013682347,0.9661884,0.10837211650351819,0.00012930075011125718
Cycling T cells,Cycling T cells,HLA-B,CD3D,2.6991398,0.0,5.875129,0.6866953095131263,0.653897032927578,0.01421414,0.96353555,0.09738847124222984,0.0001388625997016897
Endothelial cells,CD8 T cells,HLA-A,CD8A,2.6958,0.0,6.931014,1.1115078782472234,1.821178475767038,0.032354817,0.9663304,0.0740260257334967,0.00014212549802655568
pDC,Memory T cells,HLA-B,CD3D,2.688735,0.0,5.99343,0.6883112832617366,0.6464745145175317,0.0145003535,0.9638841,0.09166687374324049,0.0001521408069933486
Cycling epithelial,Memory T cells,HMGB1,CXCR4,2.686633,0.0,7.0851517,1.0955501164257555,1.5027580133220968,0.014109026,0.96668637,0.09946906715239423,0.0001590066068130134
T cells,Cycling T cells,HLA-B,CD8A,2.7235103,0.0,5.4360986,0.8280079439188412,1.1233291795516498,0.022133384,0.9621463,0.0740260257334967,0.0001590066068130134
CAFs,NK cells,LGALS1,PTPRC,2.6811721,0.0,6.3880944,1.1644276235081292,1.6718463101911032,0.02110882,0.96497786,0.0740260257334967,0.00016780126789404362
NK cells,Cycling T cells,HLA-B,CD8A,2.692499,0.0,5.354484,0.806328023965162,1.0244736218602573,0.021801086,0.9618699,0.0740260257334967,0.00016958855924430042
Endothelial cells,CD8 T cells,HLA-C,CD8A,2.6798291,0.0,6.863429,1.098769729793884,1.793819936947075,0.032171793,0.9661706,0.0740260257334967,0.00016958855924430042
Macrophages,NK cells,HLA-B,KLRD1,2.6767828,0.0,6.3890624,1.5509203298700855,1.3815389933609872,0.040365495,0.9649804,0.039746452735736314,0.00017319138911895735
CAFs,Memory T cells,LGALS1,PTPRC,2.6767483,0.0,6.3564563,1.160373149921669,1.7037970056082798,0.021004276,0.9648939,0.0740260257334967,0.0001750069628553224
CAFs,Memory T cells,LGALS1,CD69,2.6751378,0.0,6.344938,1.1999291688442377,1.7955006566393157,0.02537457,0.9648631,0.0740260257334967,0.00017683197520696256
Memory T cells,CD8 T cells,HLA-A,CD8A,2.6729054,0.0,6.8341303,1.092598696999023,1.7445708152317043,0.03190255,0.96610063,0.0740260257334967,0.00018051031400382077
Memory T cells,CD8 T cells,HLA-C,CD8A,2.6719592,0.0,6.8301253,1.0919998597304938,1.7400065344736482,0.032015685,0.96609104,0.0740260257334967,0.00018236363957291498
T cells,CD8 T cells,HLA-A,CD8B,2.6685402,0.0,5.8251457,1.2483129243887672,1.917065322018468,0.039423916,0.96338516,0.04331153790235551,0.00018987134447988693
pDC,CD8 T cells,HLA-B,CD8B,2.6652837,0.0,5.8151793,1.0518627864122843,1.4451323388437909,0.034326885,0.96335495,0.07367598002001417,0.00019560116514382857
CAFs,NK cells,B2M,KLRC1,2.6680903,0.0,5.1279373,1.0495583831096038,0.9509533429856343,0.037129257,0.9610691,0.05518230850620894,0.00019560116514382857
Plasma cells,CD8 T cells,HLA-B,CD8A,2.661191,0.0,6.7845573,0.9268250417578981,1.5981092334717228,0.027623711,0.96598125,0.0740260257334967,0.00020141592950392506
Plasma cells,CD8 T cells,HLA-C,CD8B,2.6580706,0.0,5.7931056,1.2493604115533943,1.958827165042142,0.039369177,0.9632878,0.04345027524528832,0.0002053395762500755
PVL,PVL,TIMP1,CD63,2.6574008,0.0,6.949131,1.4140330224036521,2.184072178757254,0.025084991,0.96637285,0.05153794215942021,0.00020930094942129312
CAFs,Cycling T cells,LGALS1,PTPRC,2.6565006,0.0,6.211647,1.1418160923903242,1.5276602386324338,0.020525768,0.9645015,0.0740260257334967,0.0002112957823211474
pDC,Cycling T cells,HLA-B,CD3D,2.65602,0.0,5.744768,0.6565496956464201,0.5035400697336321,0.013898748,0.9631393,0.10368253557963894,0.00021531373855903708
Endothelial cells,Cycling T cells,HLA-B,CD8A,2.6315255,0.0,5.194016,0.7636991999976566,0.9301231172486222,0.02114773,0.96130794,0.0740260257334967,0.0002423497522428207
pDC,Plasma cells,APP,CD74,2.6300523,0.0,5.4153023,0.9684378509825611,0.7064167013392887,0.013473555,0.9620764,0.11329521528330809,0.0002466505063004657
PVL,CD8 T cells,HLA-B,CD3D,2.6248915,0.0,6.40108,0.6910391091353973,0.9445208175813409,0.015486611,0.9650122,0.07548056659212599,0.000250988995845638
Basal epithelial,pDC,APP,CD74,3.051806,0.0,4.980816,1.0107527231035465,1.2413922810936837,0.012392529,0.96052086,0.143512545246799,0.00025317235192759034
Memory T cells,Cycling T cells,HLA-B,CD8A,2.618782,0.0,5.1604776,0.7547902714498496,0.9240109892997006,0.02101118,0.9611873,0.0740260257334967,0.00025977894760609657
Basal epithelial,NK cells,MYL9,CD69,2.611671,0.0,6.746489,2.412444735312907,2.8822437989385437,0.0730299,0.9658886,0.0006497044622036741,0.0002778110398851771
PVL,T cells,HLA-B,CD3D,2.610877,0.0,6.307907,0.6774341847421363,0.7567585204120947,0.015261192,0.9647638,0.07896822503005492,0.00028010742561547763
Basal epithelial,B cells,APP,CD74,3.0075905,0.0,4.895012,0.9870834634259253,1.302558525915046,0.012179046,0.9601901,0.15020994393951934,0.00028010742561547763
CD8 T cells,pDC,CCL5,CXCR3,2.608186,0.0,5.350111,1.7751585795544766,2.652259845839759,0.076385856,0.9618549,0.0027487355797672455,0.0002870531258568948
B cells,CD8 T cells,HLA-A,CD8A,2.6053216,0.0,6.5481334,1.0367780237668456,1.6378812065821777,0.030567484,0.9653936,0.0740260257334967,0.00028938717424568613
Cycling T cells,Cycling T cells,HLA-B,CD8A,2.601277,0.0,5.114409,0.7425524743766583,0.9430602741744767,0.020823607,0.9610197,0.0740260257334967,0.0002940835141506304
Basal epithelial,Macrophages,APP,CD74,2.9823165,0.0,4.845966,0.9735520359502308,1.71999876569086,0.012057017,0.9599972,0.15481399061871876,0.00030119862525552186
Endothelial cells,Endothelial cells,APP,CD74,2.6003652,0.0,5.725803,1.0277219507153397,1.0145984439358018,0.014246098,0.9630805,0.09661954425655293,0.00030119862525552186
B cells,Memory T cells,HLA-B,CD3D,2.5999131,0.0,5.713279,0.6262158639936614,0.5610906153595026,0.013822564,0.9630416,0.1052605188494531,0.00030358915420423136
Endothelial cells,Cycling T cells,APP,CD74,2.5979955,0.0,5.7183037,1.0264537872942767,0.7379690946002474,0.014227439,0.9630572,0.09693560769264066,0.00030598914372934955
CD8 T cells,Endothelial cells,CCL5,ACKR1,2.596967,0.0,5.2645464,2.6939848448514296,3.7659241173934817,0.26437157,0.961558,3.6065255956548898e-06,0.00030839849621740396
Cycling epithelial,Epithelial (ambiguous),TGFB2,ACVR1_TGFBR2,0.048143115,0.0,0.0022945392,0.09688179079494773,0.011525565509103972,0.009608363,0.3430564,0.9942379491095722,0.0003104982981389133
Cycling epithelial,Epithelial (ambiguous),TGFB2,ACVR1_TGFBR1_TGFBR2,0.048143115,0.0,0.0022945392,0.09688179079494773,0.011525565509103972,0.009608363,0.3430564,0.9942379491095722,0.0003104982981389133
CD8 T cells,CD8 T cells,HLA-C,CD8B,2.5962696,0.0,5.603978,1.1962108425108218,1.7940307792020609,0.038083892,0.9626963,0.04962124337822466,0.0003156830180331408
CAFs,PVL,LGALS1,ITGB1,2.5943837,0.0,5.7673974,1.2474386758287968,1.8364506382052,0.018364437,0.96320903,0.0740260257334967,0.0003181300119620382
PVL,NK cells,LGALS1,CD69,2.589218,0.0,6.6414523,1.1762888147674686,1.7077791282322505,0.026560389,0.9656292,0.0740260257334967,0.0003280121263450312
CAFs,B cells,LGALS1,CD69,2.5829601,0.0,5.685697,1.1230554820698258,1.7628384004889492,0.022738146,0.96295536,0.0740260257334967,0.00033552245532321874
CAFs,CAFs,LGALS1,ITGB1,2.5820863,0.0,5.679447,1.233356521694959,1.7910977892599926,0.018084388,0.96293575,0.0740260257334967,0.00033804471129725793
CAFs,Macrophages,VIM,CD44,2.578361,0.0,4.8415146,0.6501432871521262,1.0059034124602986,0.008604379,0.95997953,0.37024642229714433,0.00034822784033916544
Cycling epithelial,pDC,HMGB1,CXCR4,2.5764666,0.0,6.412891,1.0082415095100226,1.0980197329639816,0.012770319,0.9650433,0.13235541299804635,0.00035337580508252334
B cells,CD8 T cells,HLA-B,CD8B,2.5764618,0.0,5.54336,0.989767367144209,1.3597484396857618,0.032722343,0.9625005,0.0740260257334967,0.00035596389237149033
Basal epithelial,NK cells,B2M,KLRD1,2.573574,0.0,6.018375,0.876394361702269,0.7789263920676359,0.027103402,0.96395636,0.0740260257334967,0.000358561382354567
PVL,Macrophages,TIMP1,CD63,2.5690832,0.0,6.420456,1.3372605855997914,2.059773995852604,0.023176579,0.96506315,0.06868014309820987,0.00036116827459369125
Macrophages,Memory T cells,HLA-B,CD3D,2.5673952,0.0,5.610715,0.6034814604578,0.5184986209876818,0.013574422,0.9627179,0.11075070144279588,0.0003637845686508012
B cells,Cycling T cells,HLA-B,CD3D,2.567198,0.0,5.47624,0.5944542763783448,0.41815617057560295,0.013249079,0.96228004,0.11912115201061912,0.00036641031734118703
Plasma cells,CD8 T cells,HLA-B,CD3D,2.56607,0.0,6.174544,0.6499165121188503,0.9165568971455016,0.014938536,0.96439874,0.08376424976458652,0.0003690454139104038
