source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
T cells,NK cells,B2M,KLRD1,3.5354788,0.0,9.205492,1.4268094310665895,1.6672767179164059,0.04910766,0.9726138,0.030584947817871543,1.9467568180377043e-08
NK cells,NK cells,B2M,KLRD1,3.4901369,0.0,9.049469,1.3835080246920488,1.5802126216293508,0.048275337,0.9723852,0.032748333462248994,7.786785817690035e-08
CD8 T cells,NK cells,B2M,KLRD1,3.4825292,0.0,9.023292,1.376244324729559,1.5948069811781058,0.04813569,0.9723463,0.03298335269305135,1.2166664203843195e-07
Memory T cells,NK cells,B2M,KLRD1,3.408923,0.0,8.770011,1.3059493726274032,1.4663805311200353,0.04678454,0.97196096,0.03638748062089714,2.384592238524652e-07
Macrophages,NK cells,B2M,KLRD1,3.347455,0.0,8.558498,1.2472456730999615,1.363901013713294,0.045656204,0.97162634,0.039590563670053494,3.1145211635073887e-07
Cycling T cells,NK cells,B2M,KLRD1,3.3333054,0.0,8.5098095,1.2337334642467617,1.382411992313451,0.045396466,0.9715476,0.04027489393486515,3.941754729403653e-07
pDC,NK cells,B2M,KLRD1,3.291139,0.0,8.364714,1.1934639921790275,1.2633351638299481,0.04462244,0.97130895,0.042412437040336315,4.866288408942307e-07
B cells,NK cells,B2M,KLRD1,3.25661,0.0,8.245899,1.160488778870995,1.2319688887295033,0.04398861,0.9711089,0.044661625499380145,5.888118344714585e-07
Endothelial cells,Macrophages,APP,CD74,3.3021698,0.0,8.032216,1.6475842022185427,2.654518788604091,0.021440478,0.9707383,0.027176815257308175,1.4062048092021374e-06
Plasma cells,NK cells,B2M,KLRD1,3.1938226,0.0,8.029847,1.1005268036559697,1.3606307867532343,0.04283606,0.9707341,0.049362358806410225,1.576481866384074e-06
Endothelial cells,NK cells,B2M,KLRD1,3.1860762,0.0,8.003192,1.0931297972013565,1.1721847107237402,0.042693857,0.97068685,0.049820489365007256,1.7564850795779295e-06
Endothelial cells,pDC,APP,CD74,3.2921314,0.0,7.9999437,1.6419485884333904,2.0877958476722673,0.021354334,0.9706811,0.028079851573147095,1.946213545500946e-06
CAFs,B cells,LGALS1,CD69,3.0964432,0.0,9.3337,1.2451070927031394,1.9766090366512186,0.02820708,0.9727974,0.05493406895433825,2.1456670306188504e-06
Endothelial cells,B cells,APP,CD74,3.2876315,0.0,7.985477,1.6394229027115022,2.2029209802412986,0.021315716,0.9706553,0.028335213957683656,2.35484561795815e-06
CAFs,CD8 T cells,LGALS1,CD69,3.0687494,0.0,9.134267,1.2270555787904684,2.120862902191144,0.027604379,0.97251016,0.05493406895433825,2.573747807626393e-06
PVL,NK cells,B2M,KLRD1,3.1745806,0.0,7.963635,1.0821515955714482,1.1401171340148608,0.04248284,0.9706163,0.050811253657588956,2.573747807626393e-06
CAFs,NK cells,LGALS1,CD69,3.034164,0.0,8.885204,1.2045107559811123,1.9860613490322403,0.026851695,0.9721382,0.05493406895433825,3.8141052984387207e-06
CAFs,NK cells,B2M,KLRD1,3.0485952,0.0,7.5301175,0.9618332883324578,0.9511849627721303,0.040170196,0.9698075,0.05493406895433825,4.674980602037304e-06
Basal epithelial,NK cells,B2M,KLRD1,2.976236,0.0,7.2811284,0.8927316657339113,0.9649205054319807,0.03884194,0.9693113,0.05493406895433825,7.02387014792405e-06
CAFs,Memory T cells,LGALS1,CD69,2.8913238,0.0,7.856559,1.1114017884125744,1.7073446053839272,0.023743058,0.9704226,0.05493406895433825,9.848885915256578e-06
Cycling T cells,pDC,HMGB1,CXCR4,2.8786144,0.0,8.231309,1.183982996834787,1.2570886697116126,0.01599365,0.97108406,0.07533008806028696,1.0291319009675428e-05
Epithelial (ambiguous),Macrophages,APP,CD74,3.1837127,0.0,6.84838,1.489595599119255,2.33289117135675,0.018280452,0.9683867,0.05493406895433825,1.0291319009675428e-05
Epithelial (ambiguous),pDC,APP,CD74,3.1736743,0.0,6.820864,1.4839599853341028,1.766168230424926,0.018207004,0.968325,0.05493406895433825,1.074346540102387e-05
PVL,B cells,MYL9,CD69,2.871839,0.0,8.169262,1.7815568776866875,2.534963549909298,0.06421297,0.97097766,0.011082138891154442,1.074346540102387e-05
Cycling T cells,B cells,HMGB1,CXCR4,2.871502,0.0,8.187019,1.1791987683566287,1.41243916440973,0.015907593,0.97100824,0.07656712665927028,1.1205322300156087e-05
Epithelial (ambiguous),B cells,APP,CD74,3.1691744,0.0,6.80853,1.4814342996122147,1.8812933629939577,0.01817408,0.96829724,0.05493406895433825,1.1205322300156087e-05
Basal epithelial,Macrophages,APP,CD74,3.1736088,0.0,6.7474027,1.4761196668736738,2.3278887628148404,0.018010912,0.96815854,0.05493406895433825,1.1676893878554835e-05
CAFs,T cells,LGALS1,PTPRC,2.8711424,0.0,7.711226,1.233198999430778,1.93873535581241,0.025371859,0.9701535,0.05493406895433825,1.1676893878554835e-05
Basal epithelial,pDC,APP,CD74,3.1635704,0.0,6.7202926,1.4704840530885215,1.7611658218830162,0.017938549,0.96809644,0.05493406895433825,1.2649169916582456e-05
Basal epithelial,B cells,APP,CD74,3.1590705,0.0,6.70814,1.4679583673666332,1.8762909544520479,0.017906109,0.9680685,0.05493406895433825,1.314987590440772e-05
Cycling epithelial,pDC,MIF,CD74_CXCR4,2.8566864,0.0,8.115359,1.0464995396834966,1.1574069660292547,0.016141487,0.9708842,0.07338207998290365,1.314987590440772e-05
Cycling epithelial,B cells,MIF,CD74_CXCR4,2.8495736,0.0,8.071693,1.0417153112053383,1.3127574607273722,0.016054638,0.97080785,0.0746138753790108,1.3660289893296632e-05
PVL,CD8 T cells,MYL9,CD69,2.8441453,0.0,7.9947085,1.7635053637740166,2.6792174154492234,0.06284093,0.9706718,0.012111043421541541,1.4710252863594365e-05
CAFs,Endothelial cells,SPARC,ENG,2.828137,0.0,7.3588123,2.718411294967294,3.6717522601800905,0.19842544,0.9694687,6.334489930235219e-05,1.635801253247504e-05
CAFs,Cycling T cells,LGALS1,PTPRC,2.8254783,0.0,7.382381,1.1956619541453035,1.69546117498198,0.024289876,0.96951604,0.05493406895433825,1.7505057918625438e-05
CAFs,Memory T cells,COL1A1,CD44,2.8627298,0.0,6.4579253,1.6858679801326217,3.382301994885533,0.06839584,0.96747565,0.00856382756671944,1.809313971911317e-05
CAFs,Macrophages,COL1A1,CD44,2.8619368,0.0,6.4512944,1.6851300346242688,3.1553466850298104,0.06832561,0.9674595,0.008620294505653988,1.929842822476197e-05
Luminal epithelial,pDC,MIF,CD74_CXCR4,2.8153367,0.0,7.8967133,1.0111577201630566,1.2244728617034162,0.0157066,0.9704957,0.0792635615044311,1.9915627990698456e-05
CAFs,Memory T cells,COL1A2,CD44,2.8160794,0.0,6.313807,1.6691176148749098,3.1914265660828827,0.06528774,0.9671187,0.010501019389804661,2.054253596992167e-05
CAFs,Macrophages,COL1A2,CD44,2.8152864,0.0,6.307324,1.668379669366557,2.96447125622716,0.065220706,0.96710235,0.010525163429531897,2.117914864422673e-05
PVL,NK cells,MYL9,CD69,2.8095598,0.0,7.7767186,1.7409605409646605,2.54441586229032,0.061127458,0.9702757,0.013605063288479722,2.117914864422673e-05
Luminal epithelial,B cells,MIF,CD74_CXCR4,2.8082237,0.0,7.8542247,1.0063734916848985,1.3798233564015336,0.015622091,0.9704184,0.08056852818541253,2.1825462301079e-05
CAFs,Cycling T cells,LGALS1,CD69,2.781532,0.0,7.065908,1.0398339567821744,1.3838647918627383,0.021353658,0.9688619,0.05493406895433825,2.450775968824434e-05
PVL,CAFs,TIMP1,CD63,2.7767766,0.0,7.6989474,1.6942795140455749,2.4557753540545875,0.034035545,0.9701304,0.0213785364597506,2.734528469783761e-05
CAFs,CD8 T cells,COL1A1,CD44,2.8280888,0.0,6.16827,1.6536583904240638,3.337589006447066,0.0653281,0.96674585,0.010468883343958952,2.807891922859485e-05
CAFs,CD8 T cells,LGALS1,PTPRC,2.7679384,0.0,6.9680147,1.1483629752655982,1.8571223005836457,0.02292651,0.96865076,0.05493406895433825,2.882224972894631e-05
Cycling T cells,Memory T cells,HMGB1,CXCR4,2.766618,0.0,7.533934,1.1086557594628337,1.4220760298230004,0.014638632,0.9698149,0.09719669301476588,3.0338015457759116e-05
Cycling T cells,CD8 T cells,HMGB1,CXCR4,2.7640336,0.0,7.5178413,1.106917705544666,1.488366987558799,0.014607363,0.9697836,0.09774744612476963,3.1110442192721335e-05
CAFs,T cells,COL1A1,CD44,2.817073,0.0,6.0761623,1.6434166681642584,3.2312949707808274,0.06435259,0.9665032,0.01099905897750648,3.268439660752001e-05
T cells,NK cells,HLA-B,KLRD1,2.7600021,0.0,6.537064,1.402731131624864,1.6470578491339707,0.052069828,0.96766675,0.02494470556558416,3.429713084648056e-05
CAFs,CD8 T cells,COL1A2,CD44,2.7814384,0.0,6.030616,1.636908025166352,3.1467135776444155,0.062359415,0.9663812,0.01253030638299088,3.594865743482256e-05
PVL,Memory T cells,VIM,CD44,2.7559948,0.0,6.1281857,0.665399335531552,0.9612777742273042,0.011396361,0.96664095,0.19238478308641335,3.594865743482256e-05
PVL,Macrophages,VIM,CD44,2.7552018,0.0,6.1218934,0.664661390023199,0.7343224643715816,0.011384659,0.9666244,0.19276720066581574,3.763896477427274e-05
CD8 T cells,NK cells,HLA-B,KLRD1,2.738476,0.0,6.462992,1.3836875769888526,1.6532759758736468,0.051479824,0.967488,0.02615889703207357,4.024712734398513e-05
Epithelial (ambiguous),NK cells,B2M,KLRD1,2.7363892,0.0,6.455811,0.6636775572883233,0.6408076073817235,0.034439195,0.9674705,0.05493406895433825,4.113589827206056e-05
PVL,B cells,LGALS1,CD69,2.736113,0.0,7.4656034,0.9891350497919638,1.299242953530928,0.022561563,0.96968126,0.05493406895433825,4.2034361574497195e-05
CAFs,T cells,COL1A2,CD44,2.7704227,0.0,5.9405637,1.6266663029065462,3.040419541978177,0.06142823,0.9661359,0.01339681549834589,4.294252593973523e-05
T cells,Cycling T cells,HLA-B,CD3D,2.735802,0.0,6.3531666,0.6870745312089501,0.6385715741454805,0.018728474,0.9672174,0.05493406895433825,4.294252593973523e-05
CAFs,CAFs,TIMP1,CD63,2.7267127,0.0,7.431672,1.6513799674949292,2.502415306971287,0.032853976,0.9696142,0.026464497784474714,4.3860372729756514e-05
CD8 T cells,Cycling T cells,HLA-B,CD3D,2.7142758,0.0,6.281179,0.6680309765729386,0.6447897008851566,0.018516261,0.96703625,0.05493406895433825,4.572514833788333e-05
PVL,CD8 T cells,LGALS1,CD69,2.708419,0.0,7.306085,0.971083535879293,1.4434968190708533,0.02207949,0.96936214,0.05493406895433825,4.762867515076663e-05
PVL,CD8 T cells,VIM,CD44,2.7213535,0.0,5.8533206,0.6331897458229941,0.9165647857888373,0.010885203,0.9658931,0.21669199408814357,5.2557065575475556e-05
Endothelial cells,Endothelial cells,APP,CD74,2.7002797,0.0,6.0972114,1.3096781751518234,1.642625425629251,0.01627535,0.9665591,0.07200089549873007,5.357180244580527e-05
T cells,T cells,HLA-B,CD3D,2.6940298,0.0,6.03574,0.6484025609417696,0.7817558366607632,0.017792733,0.96639496,0.05562556963756121,5.772762088550702e-05
NK cells,NK cells,HLA-B,KLRD1,2.6873007,0.0,6.286897,1.3384088395148586,1.5258033645740314,0.050077166,0.96705073,0.02863811277180059,6.314030519736035e-05
PVL,T cells,VIM,CD44,2.710338,0.0,5.765916,0.6229480235631886,0.810270750122599,0.01072266,0.96564436,0.2249976556020654,6.879504024314654e-05
Cycling T cells,NK cells,HLA-B,KLRD1,2.6751597,0.0,6.2451196,1.3276670072333976,1.5220768405636893,0.049744397,0.96694434,0.02919488296733056,6.879504024314654e-05
PVL,NK cells,LGALS1,CD69,2.6738338,0.0,7.106872,0.9485387130699368,1.3086952659119497,0.021477452,0.96894896,0.05493406895433825,7.230405190985763e-05
CD8 T cells,T cells,HLA-B,CD3D,2.6725035,0.0,5.9673486,0.6293590063057581,0.7879739634004393,0.017591123,0.9662095,0.057734218750219155,7.349308875235854e-05
pDC,Macrophages,APP,CD74,3.071352,0.0,5.7254696,1.3397375789090011,2.144411300268021,0.015283057,0.9655274,0.08634762692278111,7.349308875235854e-05
pDC,pDC,APP,CD74,3.0613136,0.0,5.7024655,1.3341019651238488,1.5776883593361968,0.015221653,0.96546036,0.08716775145099583,7.834597990971683e-05
PVL,Memory T cells,MYL9,CD69,2.6667194,0.0,6.876403,1.6478515733961225,2.265699118642007,0.05405069,0.9684492,0.02190714640717584,7.834597990971683e-05
pDC,B cells,APP,CD74,3.0568137,0.0,5.6921535,1.3315762794019608,1.6928134919052285,0.0151941255,0.96543014,0.08754823455392745,8.083049303129602e-05
NK cells,Cycling T cells,HLA-B,CD3D,2.6631005,0.0,6.1100373,0.6227522390989446,0.5173170895855412,0.018011753,0.9665931,0.05493406895433825,8.208725708338983e-05
CAFs,NK cells,LGALS1,PTPRC,2.662901,0.0,6.2116003,1.0620198377149215,1.6465759783065712,0.020437717,0.9668582,0.05493406895433825,8.462982307252719e-05
T cells,CD8 T cells,HLA-B,CD3D,2.6609187,0.0,5.7841306,0.6177497671412551,0.8841000269754912,0.017051015,0.96569663,0.06262337033434105,8.591561137582488e-05
Cycling epithelial,pDC,HMGB1,CXCR4,2.659649,0.0,7.0734835,0.9654105601464162,1.000614380912953,0.013743964,0.96887803,0.11661577997178814,8.851622208341366e-05
CAFs,Memory T cells,VIM,CD44,2.659542,0.0,5.8302116,0.6034390868086288,0.821205904058907,0.010842228,0.9658278,0.21862027581854354,9.115551149784263e-05
CAFs,PVL,LUM,ITGB1,2.6594064,0.0,6.0215626,2.160961483119849,3.502764822834189,0.115316674,0.96635675,0.0008574722280574699,9.38335024224223e-05
T cells,Luminal epithelial,HLA-A,ERBB2,2.6589954,0.0,6.4651313,1.495678726601313,2.187439698663395,0.036711972,0.96749324,0.05427032765281183,9.518699810084742e-05
CAFs,Macrophages,VIM,CD44,2.6587489,0.0,5.824225,0.6027011413002759,0.5942505942031844,0.010831096,0.9658109,0.2192518369061562,9.65501644228683e-05
Cycling epithelial,B cells,HMGB1,CXCR4,2.6525364,0.0,7.0354238,0.960626331668258,1.1559648756110705,0.013670013,0.96879655,0.11817235040446653,0.00010209955526039127
Cycling T cells,Cycling T cells,HLA-B,CD3D,2.6509595,0.0,6.0694356,0.6120104068174836,0.5135905655751991,0.017892063,0.96648526,0.05493406895433825,0.00010351106820314709
Endothelial cells,Memory T cells,VIM,CD44,2.6415384,0.0,5.7745924,0.5918740074389945,0.8186196296013051,0.010738797,0.96566933,0.22418223373575819,0.00011664973224272571
Endothelial cells,Macrophages,VIM,CD44,2.6407454,0.0,5.768663,0.5911360619306416,0.5916643197455824,0.01072777,0.9656523,0.22452529863787055,0.00011815790437571031
CD8 T cells,CD8 T cells,HLA-B,CD3D,2.6393929,0.0,5.7185907,0.5987062125052436,0.8903181537151673,0.016857808,0.9655074,0.0649101382348281,0.0001212032537309941
CAFs,Macrophages,APP,CD74,3.0221758,0.0,5.234011,1.274150083536006,2.08502831954165,0.013971202,0.96400225,0.11130128470097296,0.00013538554749006977
CAFs,pDC,APP,CD74,3.0121374,0.0,5.2129817,1.2685144697508537,1.518305378609826,0.013915068,0.96393234,0.1125741592880497,0.00014028684776238603
CAFs,CD8 T cells,VIM,CD44,2.6249008,0.0,5.568711,0.571229497100071,0.7764929156204401,0.010355926,0.96506244,0.24473994023439194,0.00014193992384300993
CAFs,B cells,APP,CD74,3.0076375,0.0,5.2035546,1.2659887840289656,1.6334305111788576,0.013889903,0.96390086,0.11313766933771263,0.00014193992384300993
CAFs,CAFs,LUM,ITGB1,2.6237347,0.0,5.758696,2.121112564633376,3.441017715580923,0.11028262,0.96562356,0.0011105933113583198,0.00014527504537895964
Macrophages,B cells,LGALS1,CD69,2.62144,0.0,6.8710923,0.907673585922937,1.152770894241221,0.02076491,0.9684374,0.05493406895433825,0.0001486488237016862
NK cells,T cells,HLA-B,CD3D,2.6213284,0.0,5.804758,0.5840802688317641,0.660501352100824,0.017111821,0.9657556,0.0619999305767791,0.0001503501784941168
CAFs,PVL,LGALS1,ITGB1,2.617484,0.0,5.8845363,1.3656415170526834,2.065786144678418,0.021808686,0.9659806,0.05493406895433825,0.00016076106798438037
CAFs,Memory T cells,LGALS1,PTPRC,2.613897,0.0,5.8587065,1.021737901789414,1.5843600103790845,0.019276608,0.9659082,0.05493406895433825,0.0001660967987524301
CAFs,T cells,VIM,CD44,2.6138852,0.0,5.485556,0.5609877748402654,0.6701988799542018,0.010201286,0.96480787,0.2534125210741181,0.00016789467682075057
CAFs,NK cells,COL1A1,CD44,2.701817,0.0,5.1124377,1.5362562734103733,3.1809339038196605,0.054145787,0.96359223,0.021700734581792787,0.00016789467682075057
Cycling T cells,Luminal epithelial,HLA-A,ERBB2,2.6131449,0.0,6.292633,1.455207108989355,1.987941128239328,0.035732448,0.9670653,0.05493406895433825,0.0001733462448022618
CAFs,Plasma cells,COL1A1,SDC1,2.696874,0.0,5.071106,2.5047670195482796,4.039707400218515,0.17638293,0.9634496,0.00011961234812108727,0.00017518271962056744
Cycling T cells,T cells,HLA-B,CD3D,2.6091871,0.0,5.766185,0.5733384365503031,0.6567748280904818,0.016998112,0.96564513,0.06315200892596784,0.00017888461282659587
Plasma cells,NK cells,HLA-B,KLRD1,2.608698,0.0,6.0164237,1.2688659217339837,1.5151439006514253,0.04792276,0.96634287,0.033388746646390396,0.0001826251320840347
CAFs,Cycling T cells,COL1A1,CD44,2.688552,0.0,5.0015216,1.5239228785155827,2.9280763270691907,0.05297108,0.9632055,0.02344150439745166,0.00018450984260516665
B cells,NK cells,HLA-B,KLRD1,2.607481,0.0,6.0122356,1.2677893876121311,1.4277563136849782,0.047889404,0.96633154,0.033456620366557,0.00018640419887005528
CAFs,NK cells,COL1A2,CD44,2.6551666,0.0,4.998346,1.5195059081526614,2.99005847501701,0.051685255,0.96319425,0.025625810408262593,0.0001883082004259776
Memory T cells,NK cells,HLA-B,KLRD1,2.6071687,0.0,6.011162,1.2675127086000884,1.4175869856300622,0.047880847,0.9663287,0.033473602566936045,0.0001883082004259776
Endothelial cells,CD8 T cells,VIM,CD44,2.6068974,0.0,5.515587,0.5596644177304367,0.7739066411628381,0.010257133,0.96490043,0.2506051716153857,0.00019022184682021076
CAFs,Plasma cells,COL1A2,SDC1,2.6502235,0.0,4.9579363,2.4880166542905675,3.8488319714158643,0.16836761,0.9630501,0.0001526722190062654,0.00019993477490248568
Cycling epithelial,Cycling epithelial,CEACAM1,EGFR,0.04123453,0.068,0.0016972411,0.07620752311067056,0.0016914189987264905,0.0034315602,0.32534197,1.0,0.0002092877190727091
Endothelial cells,T cells,VIM,CD44,2.5958817,0.0,5.433225,0.5494226954706312,0.6676126054965998,0.010103968,0.9646448,0.25895462337568764,0.0002098887579646597
Macrophages,CD8 T cells,LGALS1,CD69,2.5937462,0.0,6.7242775,0.8896220720102661,1.2970247597811462,0.020321226,0.96810555,0.05493406895433825,0.00021393781761427786
CAFs,Cycling T cells,COL1A2,CD44,2.6419015,0.0,4.889905,1.5071725132578708,2.7372008982665403,0.050563928,0.9628035,0.027861078636631273,0.0002159768060947916
NK cells,CD8 T cells,HLA-B,CD3D,2.5882173,0.0,5.562778,0.5534274750312496,0.7628455424155519,0.016398488,0.96504444,0.07047721688151916,0.00022008373941569486
PVL,NK cells,VIM,CD44,2.5950818,0.0,4.8513985,0.5157876288093036,0.7599096831614316,0.009021967,0.9626617,0.34317437386236366,0.00022008373941569486
Plasma cells,Cycling T cells,HLA-B,CD3D,2.5844977,0.0,5.8471727,0.5532093213180698,0.5066576256629352,0.017236857,0.96587574,0.06078312943147547,0.00023051962038764527
B cells,Cycling T cells,HLA-B,CD3D,2.5832806,0.0,5.843103,0.5521327871962172,0.41927003869648805,0.01722486,0.9658643,0.060944325734804926,0.00023263570438623738
Memory T cells,Cycling T cells,HLA-B,CD3D,2.5829687,0.0,5.842059,0.5518561081841743,0.40910071064157205,0.017221782,0.9658613,0.060976603430614035,0.00023476146592598394
Epithelial (ambiguous),Endothelial cells,APP,CD74,2.5818226,0.0,5.1985683,1.1516895720525357,1.3209978083819098,0.013876593,0.9638842,0.11336880486927634,0.00023689681942153372
CAFs,CAFs,LGALS1,ITGB1,2.5818124,0.0,5.6276517,1.325792598566211,2.0040390374251515,0.020856647,0.96523947,0.05493406895433825,0.00024119642787868826
Cycling T cells,CD8 T cells,HLA-B,CD3D,2.5760765,0.0,5.525812,0.5426856427497886,0.7591190184052098,0.01628952,0.9649318,0.07189124948485598,0.0002455345686057631
T cells,Memory T cells,HLA-B,CD3D,2.572087,0.0,5.109098,0.5355116654269799,0.6673978193439377,0.01506109,0.9635808,0.08974945595443914,0.0002499112819939984
Basal epithelial,Endothelial cells,APP,CD74,2.5717187,0.0,5.121917,1.1382136398069544,1.31599539984,0.013671986,0.9636247,0.11811933157274845,0.000252114063985705
PVL,Macrophages,APP,CD74,2.974454,0.0,4.75709,1.2105027062820268,2.0492498312356227,0.01269815,0.9623073,0.1450439595073898,0.0002565485199279654
Epithelial (ambiguous),pDC,MIF,CD74_CXCR4,2.564672,0.0,6.571273,0.796922627678426,0.7375585057532874,0.013070294,0.9677483,0.13353094180287167,0.0002565485199279654
Endothelial cells,NK cells,HLA-B,KLRD1,2.5637722,0.0,5.861834,1.2291179907003316,1.3783733839648227,0.046691403,0.965917,0.036656841451326354,0.0002610215404410854
Macrophages,NK cells,LGALS1,CD69,2.5591607,0.0,6.540928,0.8670772492009099,1.1622232066222427,0.01976713,0.967676,0.05493406895433825,0.0002632724721176576
PVL,Cycling T cells,VIM,CD44,2.581817,0.0,4.7461457,0.5034542339145129,0.5070521064109621,0.008826232,0.96226543,0.36287193768326964,0.00026553303233446305
Epithelial (ambiguous),B cells,MIF,CD74_CXCR4,2.5575593,0.0,6.5359154,0.7921383992002677,0.8929090004514049,0.012999968,0.967664,0.13557668394069652,0.0002678032206387791
PVL,pDC,APP,CD74,2.9644156,0.0,4.7379766,1.2048670924968745,1.4825268903037987,0.012647131,0.96223414,0.14616021379065677,0.0002678032206387791
PVL,Cycling T cells,MYL9,CD69,2.556928,0.0,6.184391,1.5762837417657225,1.9422193051208179,0.04861126,0.9667878,0.031868327485249544,0.0002700830365778827
PVL,B cells,APP,CD74,2.9599156,0.0,4.7294087,1.2023414067749862,1.5976520228728304,0.01262426,0.96220124,0.14684553331183572,0.0002723724796990511
pDC,NK cells,HLA-B,KLRD1,2.555457,0.0,5.833221,1.2217621110693413,1.3122019960948992,0.046463486,0.96583635,0.03709045958939094,0.0002723724796990511
T cells,CD8 T cells,HLA-B,CD8A,2.5548627,0.0,4.978211,0.9190944575387104,1.5636973704219614,0.040186904,0.96312267,0.05493406895433825,0.00027698029200339355
PVL,Endothelial cells,SPARC,ENG,2.5531716,0.0,6.243321,2.50863181972841,2.744889675682514,0.16834696,0.96693975,0.0001531695218889417,0.00028162656166210294
Cycling T cells,NK cells,HMGB1,CXCR4,2.551307,0.0,6.193245,0.9638416154961391,1.232389765203198,0.012033638,0.96681076,0.16576444080766622,0.00028631133099457786
Macrophages,NK cells,HLA-B,KLRD1,2.5512438,0.0,5.8187227,1.218033472514955,1.285924999783451,0.046348006,0.9657953,0.03745429700400203,0.00028866815190667014
CD8 T cells,Memory T cells,HLA-B,CD3D,2.550561,0.0,5.051207,0.5164681107909683,0.6736159460836139,0.014890432,0.9633803,0.09278552703309072,0.0002910346438620885
Cycling epithelial,Memory T cells,HMGB1,CXCR4,2.5476525,0.0,6.474202,0.8900833227744629,1.1656017410243409,0.012579544,0.96751523,0.1479094002910306,0.0002981917146916428
CAFs,T cells,LGALS1,CD69,2.5452564,0.0,5.364399,0.8858185660340983,1.1638095733098248,0.01621158,0.96442676,0.07267981995857063,0.0003005966490705358
Cycling epithelial,CD8 T cells,HMGB1,CXCR4,2.545068,0.0,6.460373,0.8883452688562953,1.2318926987601395,0.012552675,0.9674816,0.14904213742987157,0.0003030112047460783
Plasma cells,T cells,HLA-B,CD3D,2.5427256,0.0,5.555027,0.5145373510508893,0.6498418881782179,0.016375642,0.9650209,0.0707475117559446,0.00030543542990462465
B cells,T cells,HLA-B,CD3D,2.5415084,0.0,5.5511603,0.5134608169290367,0.5624543012117708,0.016364243,0.96500915,0.07089198652552699,0.0003103126440497183
Memory T cells,T cells,HLA-B,CD3D,2.5411963,0.0,5.550169,0.5131841379169938,0.5522849731568548,0.01636132,0.9650062,0.0709281397658332,0.00031522833613780734
CAFs,Endothelial cells,COL1A1,CD93,2.648673,0.0,4.66807,2.903769719384754,4.151690779496084,0.49644583,0.9619632,1.948987587116166e-07,0.00031770061027866807
Endothelial cells,Cycling T cells,HLA-B,CD3D,2.5395722,0.0,5.696932,0.5134613902844177,0.3698871089763325,0.016793963,0.96544415,0.06617107148372255,0.00031770061027866807
CD8 T cells,CD8 T cells,HLA-B,CD8A,2.5333366,0.0,4.9218025,0.9000509029026988,1.5699154971616376,0.039731544,0.9629197,0.05493406895433825,0.00032768593396318455
pDC,Cycling T cells,HLA-B,CD3D,2.5312567,0.0,5.6691236,0.5061055106534275,0.303715721106409,0.016711986,0.9653624,0.10207177798358112,0.00033020629440727464
PVL,Memory T cells,LGALS1,CD69,2.5309935,0.0,6.284105,0.8554297455013988,1.0299785222636366,0.018990993,0.96704364,0.05493406895433825,0.0003327362707153216
Macrophages,Memory T cells,VIM,CD44,2.5286384,0.0,5.425807,0.5193466811975067,0.7512037292032339,0.010090173,0.9646215,0.25971952320565456,0.0003378251202550709
Macrophages,Macrophages,VIM,CD44,2.5278454,0.0,5.420236,0.5186087356891538,0.5242484193475112,0.010079812,0.96460396,0.2603901994821579,0.0003403839416311718
Macrophages,Cycling T cells,HLA-B,CD3D,2.5270433,0.0,5.6550336,0.5023768720990412,0.2774387247949608,0.016670449,0.9653208,0.12555085407262506,0.000342952377060329
Cycling T cells,T cells,HMGB1,CXCR4,2.5169334,0.0,5.9792104,0.9407222821050965,1.0120973450838502,0.011617763,0.96624184,0.1833393856282298,0.00034811808826692124
NK cells,Luminal epithelial,HLA-A,ERBB2,2.5122104,0.0,5.9128976,1.3661147684213142,1.9376013761191395,0.033576135,0.9660595,0.05493406895433825,0.00035071536313891036
PVL,T cells,LGALS1,PTPRC,2.5108123,0.0,6.1678596,0.9772269565196023,1.2613692726921195,0.020293798,0.96674484,0.05493406895433825,0.0003533223025507312
Plasma cells,CD8 T cells,HLA-B,CD3D,2.5096145,0.0,5.3234572,0.4838845572503747,0.7521860784929458,0.015692998,0.9642951,0.08142735899209869,0.00035593880164679336
B cells,CD8 T cells,HLA-B,CD3D,2.5083976,0.0,5.3197517,0.48280802312852217,0.6647984915264987,0.015682075,0.9642831,0.08215164508376747,0.00035856491207956565
Memory T cells,CD8 T cells,HLA-B,CD3D,2.5080855,0.0,5.3188014,0.48253134411647935,0.6546291634715827,0.015679274,0.96428,0.08231325151695688,0.00036120063339632513
NK cells,Memory T cells,HLA-B,CD3D,2.4993856,0.0,4.913578,0.47118937331697436,0.5461433347839985,0.014484716,0.96288985,0.10020798705495809,0.00036384596514434905
CAFs,NK cells,VIM,CD44,2.498629,0.0,4.615506,0.45382738008638046,0.6198378129930344,0.008583286,0.96175545,0.3866848840653273,0.0003691654581232985
Endothelial cells,T cells,HLA-B,CD3D,2.4977999,0.0,5.412293,0.47478942001723723,0.5130713714916152,0.015954876,0.9645789,0.08672542346269094,0.00037183967209352103
Cycling epithelial,T cells,MIF,CD74_CXCR4,2.4950054,0.0,5.8949847,0.803238824953806,0.9124156414014923,0.011725153,0.9660097,0.17877540849903034,0.00037452344123177646
